date,realized_vol,lstm_forecast,garch_forecast
2024-03-14,1.5154745544105397,1.576959,1.6435334255674
2024-03-15,1.3682016212996744,1.5688775,1.630474262757028
2024-03-18,1.3488184174867408,1.4314435,1.584642437598061
2024-03-19,1.350461118117711,1.3590212,1.5371757196276536
2024-03-20,1.4704659506843236,1.3425732,1.4921855057090472
2024-03-21,1.3712637547837703,1.4373642,1.5598042091207072
2024-03-22,1.337387532666863,1.4018254,1.5076977684297443
2024-03-25,1.3379462597938734,1.3568553,1.460878657493729
2024-03-26,1.1126716800888163,1.3414795,1.4326458835544749
2024-03-27,1.605932110007955,1.1703736,1.4003400213194377
2024-03-28,1.510524816136998,1.4835011,1.6935912338597374
2024-04-01,1.4775986687607328,1.5433555,1.6347263962963552
2024-04-02,1.6128336060093906,1.5188286,1.578648654493939
2024-04-03,1.598549031351077,1.5999181,1.5887184058470112
2024-04-04,1.4517606102768101,1.6148163,1.544663420537224
2024-04-05,1.4968441639724122,1.4985092,1.492907246864302
2024-04-08,1.511267690641067,1.4860668,1.4728760922583328
2024-04-09,1.738778893287303,1.5006956,1.4378199021865024
2024-04-10,1.9960150755836465,1.6852152,1.6169823009366369
2024-04-11,1.5749488160080878,1.953347,1.730866528369795
2024-04-12,1.7585846893698125,1.7037169,1.67562918707399
2024-04-15,1.854858890916411,1.7265671,1.7563958063951413
2024-04-16,1.8338475272698953,1.8198799,1.7979059990035209
2024-04-17,1.8478024416767942,1.8382065,1.7683655909011495
2024-04-18,1.8419940919700888,1.84738,1.72063832692923
2024-04-19,1.8321248052750365,1.8408735,1.666524068718343
2024-04-22,1.840741118957516,1.8276818,1.6171797578578595
2024-04-23,1.4751429100405085,1.8288735,1.578015908942665
2024-04-24,1.285511840343318,1.5465908,1.5472314776572549
2024-04-25,1.2371926769088717,1.3031399,1.5149505632265976
2024-04-26,1.134055186358903,1.2046475,1.4696362316825702
2024-04-29,1.004209645691915,1.1225177,1.4538925171392325
2024-04-30,1.0388283305747374,1.0168825,1.4628042670318837
2024-05-01,1.0089829568107171,1.0194701,1.4709532305607855
2024-05-02,1.1541473623151557,1.0144061,1.4232325606955525
2024-05-03,1.2739047222734432,1.1274446,1.4796226573435212
2024-05-06,1.272503474176716,1.2637845,1.5701228995459262
2024-05-07,1.2655789906661705,1.3061559,1.5214330631147777
2024-05-08,1.2513007893707457,1.3018614,1.4738164861767655
2024-05-09,1.2028876949852825,1.2798378,1.4410650567554992
2024-05-10,1.267712628896534,1.2316182,1.4075105840352105
2024-05-13,1.2129640479846626,1.2628468,1.378772972663064
2024-05-14,1.0868192876967215,1.2372369,1.3372832353995363
2024-05-15,1.0879086958302162,1.1320256,1.3684849082132424
2024-05-16,1.0330895535603357,1.0956241,1.3681347188681312
2024-05-17,0.8476695246050482,1.0509446,1.327068151774492
2024-05-20,0.8486840373783263,0.9042355,1.2971139248511845
2024-05-21,0.8741369961873188,0.8568832,1.2576663865457247
2024-05-22,1.3009442429540816,0.87280387,1.2409312920959967
2024-05-23,1.4674855960689726,1.2058545,1.5396721953451042
2024-05-24,1.5141858801499315,1.4626052,1.5412990416503478
2024-05-28,1.5077398286209454,1.5670385,1.619781110000348
2024-05-29,1.6650672339517378,1.5662029,1.5902114246973995
2024-05-30,1.6727410244000465,1.6633848,1.600158600042234
2024-05-31,1.6835363127247531,1.6945106,1.5909004000642453
2024-06-03,1.6367433970163392,1.7004696,1.5418745178798945
2024-06-04,1.699226907781925,1.6574101,1.502992631885691
2024-06-05,1.6984090146241082,1.6855578,1.474480337558961
2024-06-06,1.3740005131457964,1.69646,1.4420435169257586
2024-06-07,1.5444392220456844,1.4484792,1.42073438815921
2024-06-10,1.4399694121784743,1.4882247,1.539232575147137
2024-06-11,1.3913485612812326,1.4439944,1.5563029449616017
2024-06-12,1.321862730344133,1.3958585,1.5061946069335732
2024-06-13,1.3050717043481466,1.3318182,1.4780867708706864
2024-06-14,1.464212636382358,1.3026941,1.4748011587466594
2024-06-17,1.4517603878773842,1.4213364,1.5512185229882016
2024-06-18,1.463495260938472,1.46185,1.5552471290894203
2024-06-20,1.410829295233823,1.4779595,1.5033334163796797
2024-06-21,1.4119917801717836,1.4371662,1.4980038371649176
2024-06-24,1.3125717662902685,1.4191436,1.4504286036236518
2024-06-25,1.1959074497643274,1.3390654,1.4285850533730453
2024-06-26,1.1502912009738198,1.2241863,1.4702465559278235
2024-06-27,1.0774213288196124,1.1558334,1.4305104621566966
2024-06-28,1.3433057990810469,1.0892632,1.3891452385284144
2024-07-01,1.2837982896842175,1.2749624,1.6130349759677811
2024-07-02,1.2557195798639627,1.3101315,1.5580030388462474
2024-07-03,1.5842696953914697,1.290394,1.5088539949845043
2024-07-05,1.5544151053701154,1.5251917,1.6006171108949578
2024-07-08,1.5802688698840717,1.5878644,1.546550252524334
2024-07-09,1.5299742726772696,1.6089251,1.5049822191654534
2024-07-10,1.4733707554927584,1.5633048,1.4550234539837912
2024-07-11,1.6700550432806085,1.4953712,1.441507200133163
2024-07-12,1.6896480573573565,1.6222795,1.571840954045277
2024-07-15,1.8531416836817478,1.6893932,1.551607091608702
2024-07-16,1.8895124060274362,1.8313456,1.8376438031178104
2024-07-17,2.053875520959142,1.9006602,1.830814792744023
2024-07-18,1.9296198897187862,2.037121,1.851356316333584
2024-07-19,1.9421467994984658,1.9733435,1.7876855216697118
2024-07-22,1.9663055018777336,1.9420961,1.7313891218029387
2024-07-23,1.9834947289608433,1.9483129,1.699504443209502
2024-07-24,1.9981943211190674,1.9656484,1.6517425347439572
2024-07-25,1.768820260165713,1.9829628,1.6367355002053736
2024-07-26,1.77764930322582,1.8069284,1.5805630685426195
2024-07-29,1.238289437329495,1.749931,1.5652527135367855
2024-07-30,1.1057497340824427,1.3303906,1.529607298441652
2024-07-31,0.9796620760742326,1.0941229,1.4829347777895183
2024-08-01,1.0707692295212679,0.95576286,1.4942937339346358
2024-08-02,1.0516219957507376,1.0084623,1.480732452826657
2024-08-05,1.475134067775226,1.0411941,1.434014942472317
2024-08-06,1.483566229047009,1.3787999,1.6535434021253013
2024-08-07,1.4415761212584512,1.5138379,1.602481756027902
2024-08-08,1.5555790471046556,1.5028132,1.5688401930313385
2024-08-09,1.4897081564922798,1.5626478,1.5803017812666036
2024-08-12,1.4714712153178744,1.5253426,1.5310952925657906
2024-08-13,1.6696842376257495,1.4886624,1.481010176446022
2024-08-14,1.6112431610019098,1.6267469,1.5734187927936398
2024-08-15,1.5835781964359117,1.6343524,1.531975646940254
2024-08-16,1.5797948857296729,1.6039652,1.501116068926293
2024-08-19,1.019073391079402,1.5844791,1.4518377745437052
2024-08-20,1.1622703769822655,1.1518776,1.4538551553835544
2024-08-21,1.150007758366676,1.1056349,1.4380631371995487
2024-08-22,1.2119495478468152,1.11721,1.3959608061443507
2024-08-23,1.461151986628912,1.1871464,1.4140872433689116
2024-08-26,1.4642147495577855,1.4087178,1.561801865096097
2024-08-27,1.2966827870471316,1.4910312,1.510921729050502
2024-08-28,1.2867095488825442,1.3733822,1.4649493569323395
2024-08-29,1.276851292462474,1.3078183,1.4248485111988307
2024-08-30,1.2987071621333388,1.2806078,1.3892135725365495
2024-09-03,1.4716624232076538,1.2943858,1.3608172217236565
2024-09-04,1.5230876492263234,1.4357007,1.5029938297734649
2024-09-05,1.5325334079842972,1.5280266,1.4934395564661909
2024-09-06,1.5952191909762978,1.5567797,1.454093440451306
2024-09-09,1.224555866755849,1.6021063,1.5117390035874083
2024-09-10,1.2337007966817108,1.3273125,1.461961954955198
2024-09-11,1.7308610342253425,1.2281992,1.4142383396334717
2024-09-12,1.7365345550219216,1.59082,1.6547559291298417
2024-09-13,1.762420908131515,1.7468897,1.6085392949143444
2024-09-16,1.759554951990346,1.797868,1.589507458753353
2024-09-17,1.4427894465032576,1.7891388,1.5465570661356347
2024-09-18,1.4392423184726093,1.5262874,1.5081560864181975
2024-09-19,1.4627867488784336,1.4252291,1.4609158847136132
2024-09-20,1.3188525924913614,1.4278378,1.420754956574447
2024-09-23,1.3130473010719264,1.336439,1.4066016323341075
2024-09-24,1.313842699600547,1.3053753,1.3767404762897462
2024-09-25,0.9011217145313782,1.3053966,1.3544684049806093
2024-09-26,0.9845112692527382,1.0037467,1.3447533539365797
2024-09-27,0.9314717347664625,0.95824,1.3755258904748426
2024-09-30,0.9437619417987729,0.92919993,1.3398915935452267
2024-10-01,1.0063654135381295,0.94247353,1.306258827158712
2024-10-02,1.0357701955996779,1.0027711,1.313401362438253
2024-10-03,1.0742429514118408,1.0504271,1.295664065094264
2024-10-04,1.0308230714435664,1.0935508,1.2915024262297932
2024-10-07,0.9816140099414855,1.0722275,1.2557596817090202
2024-10-08,0.9522518118159581,1.022078,1.2184515684453143
2024-10-09,0.925299804437608,0.98116076,1.2371992621056849
2024-10-10,0.8386806090406486,0.94982594,1.2031723418024591
2024-10-11,0.9171255741707852,0.87928283,1.3433787486685642
2024-10-14,0.9202686064206772,0.9149333,1.3262502676438317
2024-10-15,0.9915248601017855,0.93863136,1.2905382303320447
2024-10-16,1.1851359058420834,1.000585,1.3610574617209308
2024-10-17,1.181362236353315,1.16643,1.3609639866494652
2024-10-18,1.2074097353832998,1.2204586,1.3472054869083796
2024-10-21,1.1973728788072922,1.2435131,1.3064390397567511
2024-10-22,1.1695717665050702,1.2329367,1.2791129080546066
2024-10-23,1.233128439988955,1.2012,1.241913594269239
2024-10-24,1.0653589948573745,1.2349885,1.2924504344631915
2024-10-25,0.9950436336758227,1.1233356,1.254601108345471
2024-10-28,1.0876541330573581,1.0272905,1.2199378169347763
2024-10-29,1.0451825575088713,1.068693,1.2133097182751766
2024-10-30,0.9357037307123427,1.0641137,1.2676074047487802
2024-10-31,0.9036811209107329,0.9824855,1.233796125042668
2024-11-01,0.9138517131126341,0.92935395,1.1976611160442103
2024-11-04,1.181955213356099,0.9242788,1.1677284584354803
2024-11-05,1.1801951136843232,1.1287367,1.2859297406279069
2024-11-06,2.700484822891024,1.2088559,1.2508745752376107
2024-11-07,2.749385842363227,2.4022748,2.3749573877294083
2024-11-08,2.804475114109321,2.8807547,2.310350413106433
2024-11-11,2.750654677253787,2.9679008,2.308345677449006
2024-11-12,2.7999686600795766,2.8501241,2.2240772811883422
2024-11-13,2.7743412148486444,2.8009663,2.2539396853370905
2024-11-14,2.9161150070620043,2.7530122,2.171278734332021
2024-11-15,2.891573200968715,2.8528433,2.1571161834132715
2024-11-18,2.7263168669031788,2.8675294,2.093732614243679
2024-11-19,2.686853521708378,2.7244825,2.0194201392732616
2024-11-20,1.4334899748718788,2.6389384,1.9534826794272455
2024-11-21,1.3155766539856883,1.6203823,1.8830080746611344
2024-11-22,1.212196095668287,1.212136,1.8201318425091624
2024-11-25,1.3641007613709475,1.0878298,1.7692448645047298
2024-11-26,1.0528966263547275,1.2288166,1.7735316520266988
2024-11-27,1.0510200990498861,1.0889763,1.722028694797158
2024-11-29,0.8735630783473378,1.0424956,1.6759441898003506
2024-12-02,0.7775610935059826,0.90999454,1.6201188125031938
2024-12-03,0.8367491854856732,0.80169517,1.5670027539093128
2024-12-04,0.9864380998543962,0.82082075,1.5265223892488136
2024-12-05,0.9858551830995009,0.9547786,1.539149771298457
2024-12-06,0.9808556943829619,1.0111763,1.4876977285817825
2024-12-09,1.1328533884093823,1.0203472,1.4428215778977758
2024-12-10,1.0630480629090084,1.1288179,1.4918794289163575
2024-12-11,1.0420218322546593,1.1137724,1.4843672032683994
2024-12-12,1.1035386911323837,1.0815835,1.435413836643412
2024-12-13,1.0877311641524423,1.1121591,1.458045378412086
2024-12-16,1.1106320087148258,1.113053,1.410382266174122
2024-12-17,1.1552500032331434,1.1281554,1.417808237358353
2024-12-18,1.4187332898185852,1.1660025,1.3799067771368627
2024-12-19,1.4041168865604505,1.3767817,1.587278011683163
2024-12-20,1.5506989153087658,1.4402825,1.5362436508696835
2024-12-23,1.3783535958510824,1.5552233,1.5373137241283203
2024-12-24,1.3728281762958354,1.4512587,1.49732117457851
2024-12-26,1.367200571618413,1.3931134,1.4506728172031615
2024-12-27,1.2978235299590068,1.3700082,1.4064024025838744
2024-12-30,1.305713694920591,1.3146558,1.37092731785013
2024-12-31,1.2544701499789297,1.3044224,1.3479670192197275
