Date,Close,High,Low,Open,Volume
07/03/18,48.61805725,48.97261512,48.16219161,48.45886643,12362600
08/03/18,48.6035881,48.87131866,48.25626764,48.7265972,8013300
09/03/18,49.52978516,49.57320436,48.93644096,48.97986016,11393100
12/03/18,49.51530457,49.87709986,49.26928089,49.55871823,9486000
13/03/18,49.1607399,49.89156232,48.95813544,49.66725104,10730900
14/03/18,48.87132263,49.4863737,48.77002036,49.34888968,11348200
15/03/18,48.61805725,49.26205248,48.24902448,49.05221053,12408500
16/03/18,49.05167007,49.27029511,48.54884138,48.64357594,14342600
19/03/18,48.29375458,48.96420179,48.01683448,48.89861208,14525000
20/03/18,48.70186234,49.02979423,48.49052634,48.5561105,11259100
21/03/18,49.97716522,50.29780816,48.84032307,48.9933639,16439600
22/03/18,48.95692825,49.68567086,48.86219372,49.42332307,18483800
23/03/18,48.65812683,49.77310736,48.54881992,49.20468362,19214300
26/03/18,49.53261948,49.6054926,48.65084188,49.21926004,15953000
27/03/18,49.06622314,49.94800071,48.78201408,49.74395374,13923100
28/03/18,48.1115799,49.26299444,48.03142333,49.09538677,18228700
29/03/18,49.12453842,49.32129647,48.31563374,48.32291716,13968100
02/04/18,48.14072418,49.02250187,47.31724722,48.93505634,18993100
03/04/18,49.16826248,49.21198526,47.8638126,48.32291842,14114300
04/04/18,49.10266495,49.21197743,48.08242995,48.41765082,12490800
05/04/18,49.98446274,50.29782234,49.22657517,49.22657517,13528400
06/04/18,49.08081055,49.91157662,48.43223011,49.6710958,18883900
09/04/18,49.31401443,49.94073357,49.11725636,49.31401443,10819800
10/04/18,50.94639206,51.34719711,50.07918668,50.09375909,21842200
11/04/18,51.47835541,51.59495684,50.80062485,50.86621455,21190900
12/04/18,51.47108841,51.87918805,51.28890276,51.65327406,14311600
13/04/18,52.03950882,52.25083927,51.67513754,51.74801068,13330400
16/04/18,52.57148361,52.81196997,51.87918046,52.15610061,14024300
17/04/18,52.77554321,53.01602963,52.41117188,52.70995904,16105300
18/04/18,53.60628891,54.08726156,53.22005633,53.23463429,17311500
19/04/18,53.67188263,54.07268764,53.34394519,53.65002125,18150300
20/04/18,53.41682816,53.6062972,53.07431829,53.56257443,13690400
23/04/18,53.74477386,53.75206285,52.95773042,53.24922861,14844600
24/04/18,53.16904831,54.26216198,52.87755022,53.89050178,22787500
25/04/18,53.59174347,53.66461663,52.66623705,53.00146361,13163300
26/04/18,54.37150192,54.41522471,53.62089771,53.78850545,12216900
27/04/18,53.79577255,54.06540929,53.58443655,53.81763394,10539300
30/04/18,53.78848267,54.39334028,53.69374814,53.70832055,12963200
01/05/18,53.46055984,53.55529439,52.78282898,53.51886059,13800900
02/05/18,53.67918396,54.10185045,53.22736153,53.30023468,13434700
03/05/18,53.55528641,53.64273751,52.83383287,53.43140151,15329600
04/05/18,53.81762695,54.00710154,53.19090802,53.40953297,13585500
07/05/18,53.89051819,55.07108331,53.78121124,54.24031712,17973700
08/05/18,54.3131752,54.34232557,52.93585238,53.91237018,28774100
09/05/18,55.42086792,56.03300894,54.96904558,54.97633456,24903900
10/05/18,55.83624649,55.96742035,55.38442419,55.63948292,13890100
11/05/18,55.91643143,56.2953752,55.79254094,55.96015421,12010700
14/05/18,56.30265427,56.55771306,56.09131825,56.09131825,10226300
15/05/18,56.31723022,56.40468134,55.88727474,56.17876734,10482700
16/05/18,56.51398087,56.55041465,55.95284605,56.23705517,11997200
17/05/18,57.36660767,57.44676978,56.66701557,56.69616593,16271300
18/05/18,56.92208099,57.32289162,56.87835822,57.26459088,14092700
21/05/18,57.50507355,57.50507355,56.95122769,57.2427258,11513100
22/05/18,56.73989105,57.87672756,56.57956681,57.49778391,16583400
23/05/18,56.73262024,56.77634858,55.94557676,56.41197722,16605800
24/05/18,55.79981232,56.16418356,55.54475356,56.07673246,19154800
25/05/18,54.349617,54.8888849,53.81034355,54.81601176,32453500
29/05/18,54.18200684,54.51722774,53.67917826,53.92694806,19327500
30/05/18,55.82167816,56.06945352,54.62654083,54.64840221,23022200
31/05/18,55.39900589,56.06216428,55.28240997,55.41358385,13258700
01/06/18,55.66133881,56.03299896,55.36255733,55.58846568,14102500
04/06/18,55.18040466,56.25894087,55.03465277,55.85084669,13689200
05/06/18,55.04920959,55.47188158,54.78686185,54.91074674,13707900
06/06/18,55.31155777,55.45730405,54.82330162,55.25325703,13479200
07/06/18,56.14961243,56.47025535,55.58847758,55.60305555,15178900
08/06/18,56.04030609,56.36823803,55.6905072,56.21520276,11236600
11/06/18,56.33178711,56.58684583,55.9091152,56.02571109,10717800
12/06/18,55.90182877,56.46296353,55.74879353,56.33178967,15707200
13/06/18,55.69050598,56.01844347,55.46459756,55.72694533,12502100
14/06/18,55.61034012,56.01115073,55.47916624,55.85082649,10291100
15/06/18,54.41592789,55.39904183,54.29854441,55.28899097,16089400
18/06/18,54.95884705,55.32567954,54.27653838,54.27653838,13184400
19/06/18,54.83413315,55.0395585,54.1444917,54.29856071,12607600
20/06/18,55.07624435,55.28166971,54.63604637,55.16428619,11655900
21/06/18,54.0564537,54.71675352,53.799672,54.68740624,15009800
22/06/18,55.1349411,55.73654634,55.12760288,55.3917228,28036300
25/06/18,54.02708435,55.05421636,53.66025189,54.97351277,18380300
26/06/18,54.70940018,54.9221637,53.97573516,54.16648963,13523600
27/06/18,55.44306946,56.13271642,55.14226969,55.16427874,20583900
28/06/18,55.36971283,55.72920721,54.94418568,55.52378185,14285400
29/06/18,55.71452713,56.30145583,55.52377264,55.52377264,13167900
02/07/18,54.89281845,55.34035458,54.59201869,55.32568374,15296600
03/07/18,55.23764801,56.09603486,55.10558806,55.46508241,9308200
05/07/18,55.17894745,55.75120529,55.01754024,55.57512725,9969500
06/07/18,55.51643753,55.69252119,54.75342514,55.01021241,9310300
09/07/18,56.3454628,56.42616638,55.82455583,55.85390309,11059200
10/07/18,56.76365662,57.2258635,56.62425849,56.69028565,11003600
11/07/18,55.56046295,56.58025704,55.19363039,56.23543353,19362800
12/07/18,55.65582657,56.01532085,55.2596468,55.70718289,12568000
13/07/18,55.94931793,56.2868033,55.56047621,55.70720704,11423100
16/07/18,55.30367279,55.67050534,54.83412758,55.39905284,11390600
17/07/18,55.08358383,55.39172187,54.7754458,55.12026373,9753200
18/07/18,55.12025833,55.20096194,54.27654792,54.81945854,15351500
19/07/18,55.1349411,55.36971374,54.9148393,54.97353386,16231800
20/07/18,54.94417572,55.25965192,54.76809767,55.1349302,10861200
23/07/18,54.7020607,55.13492596,54.60668626,55.09824047,7623800
24/07/18,55.39170837,55.71452277,54.87080689,54.94417227,10168500
25/07/18,55.85391617,55.99331431,55.19362213,55.4650746,11035300
26/07/18,56.46284866,56.5655613,55.86124368,55.97129454,12187400
27/07/18,56.22075272,56.51421987,55.75854573,55.83191112,12640900
30/07/18,56.68296432,56.90306049,56.477539,56.66828789,11395000
31/07/18,56.58026123,56.9397556,56.44820127,56.78568659,11290500
01/08/18,55.79522324,56.1106994,55.49441791,56.08868475,11172500
02/08/18,55.48706436,55.5971152,55.02485757,55.38435174,9689700
03/08/18,55.20095062,55.48707951,54.92215995,55.38436686,7663300
06/08/18,55.40639496,55.67051489,55.03222973,55.36237684,8200100
07/08/18,55.81723404,56.12537199,55.64115041,55.97130302,11798300
08/08/18,55.41370392,55.61912918,55.08355698,55.42838035,9398800
09/08/18,54.9001503,55.56044988,54.81210849,55.45773164,15232500
10/08/18,55.23764801,55.23764801,54.66539011,54.775441,16977700
13/08/18,54.53332901,55.32568867,54.50398173,55.13493418,9817000
14/08/18,54.66538239,55.0322149,54.43794242,54.9515113,10437900
15/08/18,52.75785446,54.23251713,52.60377988,54.14448091,26400400
16/08/18,53.13936234,53.44016211,52.98529334,53.01464061,25013300
17/08/18,53.27142334,53.4108215,53.08066885,53.27876156,11532700
20/08/18,53.63090134,53.82165577,53.2640689,53.28607795,8345700
21/08/18,53.90236664,54.33522629,53.8436721,54.07844467,9509100
22/08/18,54.54799652,54.71674195,54.20317304,54.23985854,9345400
23/08/18,54.29121399,54.38658843,54.08578867,54.29121399,6468900
24/08/18,54.687397,55.01021144,54.57734612,54.62870245,7753300
27/08/18,55.09090805,55.16427904,54.79010828,54.87081189,6984900
28/08/18,54.85612488,55.42105001,54.81944499,55.19361567,8393500
29/08/18,55.19361115,55.42104547,54.86345859,55.03220398,7760400
30/08/18,55.03955841,55.28166926,54.75342944,55.17161836,9250200
31/08/18,54.61403275,54.88548525,54.38659275,54.87081442,8909600
04/09/18,54.49664688,54.90749758,54.27655069,54.86347946,15094700
05/09/18,54.42327118,54.45261845,53.69694438,54.24719314,9598100
06/09/18,53.41814423,54.40125819,53.27141347,54.21784195,14406400
07/09/18,53.41082382,53.50619827,52.66248225,53.22006932,10134400
10/09/18,53.38879776,53.9023666,53.37412692,53.68226487,8911700
11/09/18,53.8950386,54.20317661,53.19072077,53.33745155,14281600
12/09/18,54.17381287,54.7093907,54.15914203,54.33522004,12689400
13/09/18,54.19584656,54.29855923,53.72630131,54.08579567,11037400
14/09/18,54.48196411,54.68738941,54.18115878,54.20316783,9494300
17/09/18,54.57000351,54.93683603,54.43794358,54.62135984,14728900
18/09/18,54.92951202,55.30367722,54.92217381,54.9588593,10223500
19/09/18,55.09823608,55.32567602,54.8928108,54.94416712,10911500
20/09/18,55.11291122,55.54577084,55.04687847,55.33300734,12512400
21/09/18,55.47709656,55.66177398,55.03387187,55.41061539,13710100
24/09/18,56.28968048,56.53345605,55.92032561,55.96465202,12784500
25/09/18,56.65164566,56.88803253,56.57038715,56.64425699,13027600
26/09/18,56.10500336,56.59994317,56.00897312,56.30445815,12728600
27/09/18,56.10500336,56.40048838,55.95726366,56.32661854,10672100
28/09/18,55.94987106,56.54084108,55.80952005,55.83906348,14833100
01/10/18,56.72552872,56.96191564,56.15671899,56.15671899,12712600
02/10/18,56.78460693,56.97666736,56.39308613,56.86586544,9468400
03/10/18,57.24259949,57.41250516,56.86586169,57.02837305,13244800
04/10/18,57.00621796,57.40512181,56.67380089,57.0579274,15192700
05/10/18,56.99885178,57.18352923,56.65165726,56.94713668,11983200
08/10/18,56.95450592,57.0431531,56.35615298,56.57776247,11578600
09/10/18,57.46425247,57.88531695,56.91021996,57.15399562,16816700
10/10/18,55.66179276,57.65631297,55.4032454,57.56027707,26405300
11/10/18,53.77807617,55.1594599,53.37178352,55.12252779,35592100
12/10/18,53.92580414,54.4724477,53.10583598,54.30993067,23579000
15/10/18,53.47520065,54.14004058,53.46042894,53.91842539,11590400
16/10/18,53.91841507,54.01445093,53.40132058,53.62293009,14571100
17/10/18,53.57861328,53.97751719,53.12061688,53.81500016,15804200
18/10/18,53.31267929,53.80761345,52.97287349,53.08368108,16586700
19/10/18,52.8399086,53.61555611,52.80297649,53.04674643,13568100
22/10/18,52.25632477,52.91377598,51.93867936,52.80297403,12294500
23/10/18,50.88970566,51.502836,50.16577338,51.48805865,26477700
24/10/18,48.88041687,51.1482553,48.86564516,51.13348359,28100200
25/10/18,49.47878647,49.98849241,49.14636367,49.47878647,25333300
26/10/18,49.10944366,49.71518564,48.29685815,49.07250591,25579900
29/10/18,48.1934166,49.53786795,47.5507428,49.47138679,24459800
30/10/18,49.30887222,49.42706848,47.94226041,48.16386994,26397400
31/10/18,49.61175537,50.44649546,49.54526856,49.78904415,17287800
01/11/18,50.03281403,50.26920092,49.20545707,49.71516861,21475800
02/11/18,49.90722656,50.95619864,49.40490373,50.58684378,21212500
05/11/18,50.74197388,50.94142303,50.3947794,50.51297002,13231600
06/11/18,50.97835541,51.08916298,50.37261371,50.86754783,13072100
07/11/18,51.81309128,51.97560829,51.04483261,51.63580255,16662900
08/11/18,50.69026947,51.98301164,50.50559202,51.57671899,15144900
09/11/18,50.60161209,50.92664615,49.74470617,50.01803078,22917800
12/11/18,49.55265045,51.1630379,49.44923154,50.9488114,18041600
13/11/18,48.41504288,49.67823601,48.15649556,49.41230002,32731900
14/11/18,48.33377457,49.3531919,47.89054989,49.16851448,22542100
15/11/18,49.04293823,49.10203636,48.02352084,48.02352084,20306800
16/11/18,49.62651443,49.79642013,49.10203126,49.3458068,19755500
19/11/18,49.61175537,49.81120455,49.16852496,49.32365335,15583800
20/11/18,47.98658752,49.0798805,47.61723263,48.96168423,26324400
21/11/18,48.74007034,49.2571649,48.25251922,48.3633268,17330900
23/11/18,47.2109375,47.6984858,46.86374303,47.52858008,14421800
26/11/18,47.92010117,48.23774657,47.55074631,47.55812935,16682700
27/11/18,47.78713226,48.13432672,47.51380765,47.67632468,22264300
28/11/18,48.60710144,48.64403354,47.43993874,47.74280679,21148200
29/11/18,48.9247551,49.31627041,48.57756057,48.64404175,14414200
30/11/18,48.83609772,48.97645436,48.25251639,48.49629194,18129000
03/12/18,49.92201614,50.22488427,49.33843465,49.95156522,21995400
04/12/18,48.48890305,50.10667905,48.40025585,49.94416202,18296300
06/12/18,47.59506607,47.66893591,46.59042043,47.42516036,35356100
07/12/18,47.32913208,49.22022718,47.24787356,48.50368348,27445700
10/12/18,46.59042358,47.22571442,45.51929389,46.99671338,23382800
11/12/18,46.60519791,47.39561993,46.11764959,47.30697273,17241600
12/12/18,46.78987885,47.68371984,46.76032978,47.36607441,19267400
13/12/18,46.93761826,47.23310047,46.47223032,46.67906815,15299000
14/12/18,45.86648941,46.84158607,45.64487704,46.64952278,22893600
17/12/18,45.03174973,46.13242859,44.70671842,45.74829915,20732300
18/12/18,43.9679985,45.11299789,43.72422297,44.95048087,26617000
19/12/18,43.45091629,45.03175503,43.08895002,44.19701487,45548900
20/12/18,42.2468071,43.57648682,41.98825983,42.91903282,38504400
21/12/18,41.83672333,42.95515292,41.48628115,42.25426855,37393700
24/12/18,40.14417267,41.54593878,40.10689224,41.34462108,15605900
26/12/18,42.64199066,42.64944845,39.78626862,40.53188834,29097000
27/12/18,42.86568451,42.91787767,41.21786255,41.78453521,24377300
28/12/18,42.53759766,43.25339179,42.27663193,43.05953195,19437400
31/12/18,42.76128006,43.07444175,42.26171633,42.91786233,18705200
02/01/19,43.60383987,43.8946311,41.86654745,42.082775,24892600
03/01/19,43.17137527,43.8871694,42.67926646,43.73058997,18024100
04/01/19,44.64024734,44.77445911,43.66348743,43.91699822,21351500
07/01/19,45.30384827,45.63192273,44.3792815,44.97577665,18056700
08/01/19,45.65429306,46.04201564,45.40824004,45.93762934,18692300
09/01/19,46.3775444,46.53412385,45.78850418,46.26570031,18756800
10/01/19,46.5117569,46.57140499,45.76613721,46.02710296,19167600
11/01/19,46.23587799,46.53412702,45.82578771,46.27316125,14105900
14/01/19,46.12403107,46.31043598,45.72885357,45.79595661,13191700
15/01/19,46.28806305,46.72797585,46.05691996,46.3775366,9821200
16/01/19,46.22840881,46.60867351,46.0718294,46.23586376,12541100
17/01/19,46.65341949,46.85473713,45.77358811,45.87797441,10174800
18/01/19,47.60035324,47.63763365,46.92929449,47.20517578,14531800
22/01/19,46.5639534,47.18281631,46.43719656,47.07843,19863200
23/01/19,46.0867424,46.78762371,45.70647486,46.72797278,23367700
24/01/19,46.33280182,46.75034982,45.80341258,45.98981748,13049200
25/01/19,46.92184448,47.21263569,46.65342096,46.72798178,10233600
28/01/19,46.45211411,46.47448463,45.9450924,46.30298957,12022400
29/01/19,46.59378052,46.90693945,46.55649725,46.72053451,11884100
30/01/19,47.24991989,47.3990444,46.63105702,46.88456783,12116500
31/01/19,47.55561829,47.77930645,47.19772121,47.32447803,17844200
01/02/19,48.38326645,48.66659991,47.91352804,48.07010751,14772400
04/02/19,48.49510574,48.51001563,47.6972929,48.05518716,10107900
05/02/19,48.569664,48.65168262,48.30124047,48.45781992,7852700
06/02/19,48.21176147,48.47272717,48.16702043,48.33851543,6803800
07/02/19,47.1455307,48.07755812,46.70561499,47.91352088,14600100
08/02/19,46.92930222,47.13061987,46.13148938,47.01877863,10634400
11/02/19,47.1529808,47.22754162,46.57139563,46.70560738,12497400
12/02/19,47.7494812,48.02536251,47.19772143,47.78675877,10677300
13/02/19,48.34597397,48.72624157,47.89115123,47.94334438,13061700
14/02/19,48.51747131,48.88282336,48.08501054,48.17448695,10213200
15/02/19,49.30037308,49.33765065,48.91264768,49.02449176,10183800
19/02/19,49.44949722,49.63590214,48.97975887,49.0543197,8721600
20/02/19,49.65826416,49.90431999,49.36747297,49.37493076,9935700
21/02/19,48.89027405,49.62843582,48.71132695,49.50168186,11866100
22/02/19,49.03194809,49.4047579,48.78589225,49.25563056,9948300
25/02/19,49.11396408,49.27799561,48.830625,48.87536604,15904400
26/02/19,48.95739365,49.40476434,48.94247807,49.06923205,10550700
27/02/19,49.14378738,49.65080322,48.91264145,49.19598053,10294000
28/02/19,48.65167999,49.21835249,48.34597322,49.15124377,11249400
01/03/19,49.54641724,49.55387502,48.91264175,48.91264175,20327900
04/03/19,49.6359024,49.84467501,48.89028272,49.72537882,19780000
05/03/19,49.47186661,49.72538027,49.12142443,49.70301259,15807500
06/03/19,48.84554291,49.17361167,48.59948707,49.06922538,22690500
07/03/19,48.55475616,48.91265043,48.36089345,48.87537286,23446200
08/03/19,47.64509964,47.86878214,47.20518391,47.77185362,15621500
11/03/19,48.39072418,48.50256829,47.95080556,47.99554661,13212100
12/03/19,48.7038765,48.94993235,48.45782064,48.47273622,11013100
13/03/19,49.19598389,49.21835156,48.80825851,49.00957899,13206800
14/03/19,49.24817657,49.49422672,49.18852564,49.24071879,12320400
15/03/19,49.22864532,49.37893656,49.04077842,49.20610221,12427400
18/03/19,49.91246796,49.99512984,49.26620547,49.28874858,10067900
19/03/19,49.77720261,50.4159488,49.57430892,50.16045261,12526000
20/03/19,50.21306229,50.66394168,49.58183229,49.73212351,13662900
21/03/19,50.56624603,50.64890791,49.95755923,50.06276421,17877900
22/03/19,49.19858551,50.19052253,49.01071861,50.10786063,19974800
25/03/19,49.22112274,49.30378463,48.74770027,48.98816964,12346300
26/03/19,49.92751694,50.26567512,49.6569881,49.79225252,11516500
27/03/19,49.5743103,50.1153678,49.19857656,49.88992527,9582600
28/03/19,49.76218796,49.82230674,49.26621656,49.36391103,9149200
29/03/19,49.68703461,50.36335079,49.52171083,50.24311897,10037600
01/04/19,50.34081268,50.44601769,49.95005206,50.01768139,12411700
02/04/19,49.99514008,50.51365457,49.87490824,50.46856835,11152400
03/04/19,49.51419449,50.23560262,49.34136017,50.13791391,11989800
04/04/19,49.92751694,49.96508688,49.30379736,49.5442668,10504300
05/04/19,50.8067131,50.86683187,50.04021312,50.06276196,17269200
08/04/19,51.03217316,51.28766942,50.82175739,50.88187618,10602100
09/04/19,50.40844345,50.88186593,50.25063596,50.88186593,14541900
10/04/19,50.59630966,50.82926276,50.46104528,50.52116406,9375600
11/04/19,50.6338768,50.98706743,50.24311623,50.55121492,10914200
12/04/19,50.76914978,51.40038555,50.64140166,51.36280988,15426800
15/04/19,50.46857452,50.82927582,50.38591262,50.70904396,8300700
16/04/19,50.79920197,50.87434757,50.46856016,50.64891076,8130200
17/04/19,50.7315712,51.22002621,50.66393614,51.10730494,10934600
18/04/19,50.49110031,50.94197964,50.36334649,50.87434459,9759500
22/04/19,51.55818558,51.59576125,50.81423436,50.95700928,14164700
23/04/19,51.4755249,51.708478,51.13736681,51.59576246,10212200
24/04/19,50.57375717,51.55066133,50.55120833,51.52060195,11019100
25/04/19,50.41595459,50.82926403,50.30323905,50.56625154,12060900
26/04/19,49.76218796,50.06277616,49.32633535,50.0477436,16838400
29/04/19,49.71709061,49.98761362,49.61939617,49.77720365,12974500
30/04/19,49.67951584,50.23560017,49.61939706,50.19803024,14327000
01/05/19,48.68758774,49.84484856,48.65001206,49.6945516,22155700
02/05/19,47.83842468,48.67255126,47.81588157,48.37947938,28033000
03/05/19,48.28178787,48.66503791,48.17658288,48.28930415,19624500
06/05/19,48.32687378,48.48468127,47.86848101,47.91356722,20344700
07/05/19,47.90605927,47.94363207,47.29736948,47.75576517,15064500
08/05/19,47.90605927,48.30433617,47.77831115,47.88351615,9823700
09/05/19,47.90605927,48.08641275,47.27482637,47.68061956,14409500
10/05/19,48.13150406,48.2517359,47.22973946,47.90606148,13075000
13/05/19,47.30488586,47.92860248,47.07944616,47.69564936,14069800
14/05/19,47.8835144,48.28930758,47.51529403,47.56038312,9242000
15/05/19,48.13150406,48.23670907,47.48523857,47.61298956,10092300
16/05/19,48.39450836,48.57485896,48.2517277,48.2517277,9376500
17/05/19,47.90605927,48.33439557,47.84594048,48.07138305,10555700
20/05/19,47.92859268,48.15403521,47.83090398,47.91356299,8186100
21/05/19,48.48468399,48.61994838,48.07138028,48.13149906,18380500
22/05/19,47.73322296,48.30433708,47.57541545,48.1916158,9637000
23/05/19,46.13259888,46.97424185,45.85455665,46.93666904,23963600
24/05/19,46.30543137,46.68116516,45.90715447,46.50081454,10153400
28/05/19,45.82449341,46.41815349,45.75686121,46.3354916,12930600
29/05/19,45.53141403,45.56147342,44.92272435,45.1932531,16951600
30/05/19,44.95279312,45.53893695,44.8100153,45.45627792,15173900
31/05/19,44.16375351,44.74238394,44.16375351,44.33659072,21898500
03/06/19,44.72735596,44.94528227,44.39671121,44.46434055,18024700
04/06/19,45.50136185,45.60656685,45.02793646,45.14817403,14743400
05/06/19,44.99788284,45.60656979,44.72735404,45.5915401,15881900
06/06/19,45.83200455,46.00484173,45.08805045,45.08805045,32393900
07/06/19,46.04242325,46.33549517,45.86206975,45.97479105,15774100
10/06/19,46.17767334,46.59097985,46.11004116,46.29039173,9837800
11/06/19,46.2678566,46.73376567,46.2528269,46.58347446,9522600
12/06/19,45.61407852,46.07247416,45.47129786,45.9672663,13816500
13/06/19,46.14762878,46.35803881,45.59905774,46.14011537,12191500
14/06/19,45.84703445,46.26785732,45.73431604,46.2603439,7916300
17/06/19,46.23028183,46.35802993,45.60656242,45.74934308,8795200
18/06/19,46.86902618,47.14707122,46.44820623,46.53086524,17222100
19/06/19,46.81644058,47.08696943,46.56845771,46.80141088,8827700
20/06/19,47.85345078,47.92859638,47.51528983,47.56789232,25954000
21/06/19,48.19924545,48.37366024,47.92624738,47.92624738,16356300
24/06/19,47.76700974,48.32058799,47.69117531,48.18408893,10396600
25/06/19,47.38784027,47.78216764,47.33475474,47.73666988,11887300
26/06/19,48.1158371,48.47983362,47.74425568,47.86558786,14326800
27/06/19,47.7594223,48.25991788,47.66083901,48.11583683,10608700
28/06/19,48.31299591,48.35849656,47.87316791,47.87316791,17369600
01/07/19,48.35851288,49.07133921,48.23718067,48.91209124,14886300
02/07/19,47.58501053,48.31300362,47.37267993,48.21442321,12095400
03/07/19,47.77458191,47.81249767,47.3650848,47.65324975,6987300
05/07/19,47.8428421,47.88834276,47.49401244,47.60017774,7363200
08/07/19,47.91108704,48.17650026,47.63050693,47.76700599,8628200
09/07/19,47.94900513,47.97933889,47.51675907,47.83525784,7488100
10/07/19,48.56324768,48.7300805,47.93383506,48.25233382,11767400
11/07/19,48.6618309,48.71491355,48.35850191,48.70733445,12681300
12/07/19,48.86657715,49.03340996,48.69215945,48.69215945,8081400
15/07/19,48.42674637,48.98032165,48.32058109,48.94999367,9538900
16/07/19,47.91108704,48.4115826,47.72150534,48.32816619,10587100
17/07/19,47.36509323,48.02483966,47.33475946,47.87317371,13664700
18/07/19,47.37268066,47.37268066,46.86460016,47.13759829,12754500
19/07/19,47.59259033,47.75184116,47.19826293,47.41817551,9965300
22/07/19,47.8125,47.97174792,47.43333663,47.77458424,7843100
23/07/19,47.94142151,48.07033568,47.6684234,47.81250445,7268800
24/07/19,48.14617538,48.45708929,47.82767659,47.88075924,9907700
25/07/19,47.60017395,48.38883452,47.4560929,48.32816699,10070400
26/07/19,47.35750961,47.60775595,47.15276103,47.60017396,9653800
29/07/19,47.1679306,47.35751232,46.81910095,47.31959655,8284900
30/07/19,47.69875717,47.81250446,46.88734772,46.97834613,10801300
31/07/19,47.54708862,48.10824881,47.15275836,47.69875455,15278000
01/08/19,46.47025681,47.24375035,46.17450987,47.02383492,25190200
02/08/19,45.80294037,46.93284569,45.33277566,46.65984758,21699900
05/08/19,44.43795395,45.07494864,44.11945805,44.95361646,27576900
06/08/19,44.38486481,44.80952884,43.90712103,44.55169762,16997500
07/08/19,44.05120468,44.26353526,43.34596051,43.57345798,24802200
08/08/19,45.31760406,45.34035583,44.14219821,44.34694678,23267800
09/08/19,44.81710815,45.45410272,44.62752647,45.35552233,14593200
12/08/19,44.28628922,44.77919993,44.08912261,44.7109504,21919000
13/08/19,44.69578934,45.11287147,43.85404885,44.08912836,14347600
14/08/19,42.94404984,43.84645773,42.8758003,43.74029244,23649700
15/08/19,42.67863846,42.92130284,42.21605857,42.71655712,14287900
16/08/19,43.23979568,43.36870986,42.76204898,42.90613292,21399300
19/08/19,44.19528961,44.35454046,43.76304352,43.84645994,13881600
20/08/19,43.82371521,44.03604583,43.65688235,43.98296318,9521300
