date,realized_vol,lstm_forecast,garch_forecast
2024-11-04,0.8763982329167092,0.6257813,1.1376592258526603
2024-11-05,0.9026911668010347,0.81519437,1.2216196503990644
2024-11-06,1.4533475038318908,0.9310457,1.193987554330476
2024-11-07,1.474585647776191,1.333412,1.6189076140697436
2024-11-08,1.47017315931778,1.526998,1.5535288556004787
2024-11-11,1.4212195400863774,1.5804274,1.4998439018601188
2024-11-12,1.2861283395973762,1.5403455,1.4460791811674245
2024-11-13,1.2775628607427567,1.41258,1.3950052574725675
2024-11-14,1.2816818829701138,1.3390965,1.3588599616531896
2024-11-15,1.2344170804191017,1.3120812,1.3091599656912312
2024-11-18,1.2037444159104562,1.276956,1.258380976446429
2024-11-19,1.2753335294029124,1.2467529,1.2771280793658586
2024-11-20,0.692703651739061,1.2847254,1.243386033083789
2024-11-21,0.654391169873908,0.9327171,1.2356007253204115
2024-11-22,0.6531034267588495,0.74184275,1.214840673859762
2024-11-25,0.9847067762218014,0.6730218,1.1707400651454851
2024-11-26,0.9636639378120146,0.8761212,1.2856118609581404
2024-11-27,0.9403563436101239,0.9796592,1.2363365672886553
2024-11-29,0.9423497901399487,1.0106838,1.1902003117075035
2024-12-02,1.007928599761863,1.0172397,1.154531234408782
2024-12-03,0.8920016204045728,1.0548741,1.161067817084507
2024-12-04,1.1465725521181989,0.9937942,1.1198308842241025
2024-12-05,1.0817691767682236,1.1229732,1.318288903056895
2024-12-06,1.063271092374137,1.1451309,1.271758644484354
2024-12-09,1.041042317133178,1.1364405,1.331782533149999
2024-12-10,0.9344393283439222,1.1125159,1.279653189605346
2024-12-11,0.9539966863509051,1.0298225,1.2480874716132666
2024-12-12,0.9460061992099161,1.0032294,1.201783326403327
2024-12-13,0.8777595216787779,0.99127084,1.184374481770915
2024-12-16,1.0011792395893284,0.94699824,1.1519760623223343
2024-12-17,0.9630752735067147,1.008341,1.30583581851264
2024-12-18,1.073948405574932,1.0183196,1.2755065227529605
2024-12-19,0.9710437076230469,1.0924762,1.5365852562407452
2024-12-20,1.1290033656207585,1.0599922,1.4943945023691336
2024-12-23,1.1977231035622555,1.1401501,1.462063041023571
2024-12-24,1.2948518335835804,1.221667,1.4118676245168873
2024-12-26,1.2817116655887808,1.3175997,1.378109491792001
2024-12-27,1.290810854884286,1.3457415,1.32209713696794
2024-12-30,1.300131050649046,1.3536029,1.269617139856969
2024-12-31,1.145169304603597,1.3553946,1.2207320330697828
