Price,Close,High,Low,Open,Volume,Returns,Vol_5d,Vol_21d
Ticker,ICLN,ICLN,ICLN,ICLN,ICLN,,,
Date,,,,,,,,
2018-02-01,8.633880615234375,8.661087978733075,8.61574179629758,8.652018569264678,102700,-0.005224470259680758,0.04162104098173739,0.10622265041765108
2018-02-02,8.443425178527832,8.552255469557156,8.443425178527832,8.552255469557156,67500,-0.022059076931233768,0.14898165362183222,0.13145888210619858
2018-02-05,8.180418968200684,8.41621751528339,8.180418968200684,8.38901015694814,126000,-0.031149232067098742,0.22820392989630098,0.1676328160035652
2018-02-06,8.252973556518555,8.271111509427769,7.962758525813175,8.035312067262911,312400,0.008869299799913577,0.26242717342799243,0.17086400517859174
2018-02-07,8.207626342773438,8.316456641236066,8.189487527243168,8.243903108927647,84600,-0.005494651525849159,0.24932944191403128,0.16051840303829634
2018-02-08,7.989964485168457,8.23483240184682,7.989964485168457,8.198555641416464,60100,-0.026519464765428213,0.2636142668409437,0.18083428537326685
2018-02-09,8.026241302490234,8.071586604669951,7.844856634146569,8.044379250380882,116000,0.004540297693327311,0.28705433047140105,0.18298857496022625
2018-02-12,8.171350479125977,8.198557840520042,8.062520168643292,8.071588712503697,118000,0.018079343887994037,0.27028179491782633,0.18000324658298064
2018-02-13,8.280180931091309,8.280180931091309,8.180420027670849,8.198557980608005,74600,0.013318539235753546,0.2812134474495992,0.18910013701063802
2018-02-14,8.389010429382324,8.398079837424046,8.171349825819119,8.171349825819119,47700,0.013143372010431698,0.28608060389261697,0.19667051951499898
2018-02-15,8.570394515991211,8.570394515991211,8.42528744271109,8.443426259324294,95900,0.021621630839031125,0.10205332625272509,0.21126379595903197
2018-02-16,8.606670379638672,8.642947144145545,8.552255665331508,8.597600972285381,35200,0.004232694723653063,0.10388329951945269,0.21077586795953518
2018-02-20,8.570394515991211,8.615740692617845,8.570394515991211,8.570394515991211,52100,-0.004214854531118251,0.15686045016198719,0.2109276109220581
2018-02-21,8.615740776062012,8.706433130193641,8.58853341578508,8.624810184456454,102300,0.005291035317708026,0.15528152794740663,0.2119784391235324
2018-02-22,8.633880615234375,8.724572115198876,8.579465023330481,8.724572115198876,47300,0.00210543000815,0.152053092054444,0.2119574453969949
2018-02-23,8.579463958740234,8.652017495671563,8.525048373588547,8.652017495671563,59800,-0.006302688086527786,0.08232785627601105,0.21257504338117195
2018-02-26,8.68829345703125,8.68829345703125,8.579463161744135,8.597601111838836,81000,0.012684883206502295,0.12103459973944874,0.21710958424815016
2018-02-27,8.561326026916504,8.706433980683286,8.561326026916504,8.661087799187822,77400,-0.014613621275878286,0.1677141050273581,0.2229663639691051
2018-02-28,8.488771438598633,8.58853319860197,8.45249467084461,8.58853319860197,65400,-0.008474690496514503,0.16796348421421015,0.22447745727734345
2018-03-01,8.434357643127441,8.515980595739697,8.37087264392543,8.49784177742299,36500,-0.006410090772826171,0.1627090399016198,0.225246810318732
2018-03-02,8.488771438598633,8.488771438598633,8.325526416158713,8.35273377574764,93900,0.00645144512167195,0.1788121610274389,0.22670428985884467
2018-03-05,8.515978813171387,8.525047355525047,8.425286470384538,8.43435587764448,43100,0.0032051015591068044,0.13739052759886705,0.22658616651234234
2018-03-06,8.579463958740234,8.597601910519874,8.534117781931558,8.552256598617582,54900,0.007454826622003585,0.11756419823884318,0.21401378206501134
2018-03-07,8.597600936889648,8.615739751521554,8.525047408174602,8.561324172532125,32500,0.0021139989906870937,0.08701352958878347,0.17960411097626022
2018-03-08,8.588531494140625,8.606669441964836,8.525046514490402,8.606669441964836,42900,-0.0010548806365400232,0.05442472150719698,0.17840887315346005
2018-03-09,8.652017593383789,8.661087001829227,8.606671416062992,8.652017593383789,47000,0.007391962093458826,0.05779708314566951,0.17720523859934537
2018-03-12,8.69736099243164,8.706430397979961,8.6701536406928,8.688291586883322,31600,0.00524078904815517,0.05823295886389784,0.14220208599846973
2018-03-13,8.679224967956543,8.760847914285703,8.624810247008032,8.72457114535123,38700,-0.002085233036880907,0.06403850708465247,0.1437787965773709
2018-03-14,8.69736099243164,8.724568344170482,8.6701536406928,8.724568344170482,40500,0.0020895903196489485,0.0640437198619118,0.13406994035735345
2018-03-15,8.706432342529297,8.778985873308182,8.670155577139854,8.733639700344801,32400,0.0010430002969348262,0.05858550125441553,0.12881703665725244
2018-03-16,8.64294719696045,8.68829336909771,8.615739839640609,8.661086011777872,76000,-0.0072917520140522996,0.07539827531278798,0.12682703026326422
2018-03-19,8.68829345703125,8.706432272032254,8.624809334340341,8.661086099436046,60700,0.005246620051867046,0.07542479397689192,0.10478320447422408
2018-03-20,8.760847091674805,8.760847091674805,8.697362968227,8.715500918537954,47100,0.008350734813732386,0.09326519236266338,0.10748288409170277
2018-03-21,8.788054466247559,8.83340063947034,8.715500935053633,8.715500935053633,47600,0.0031055643692958768,0.09368175665654942,0.10610387172827253
2018-03-22,8.633880615234375,8.769918297634371,8.61574179629758,8.706434161168572,77200,-0.01754357026408082,0.16923774664074043,0.12316785813837809
2018-03-23,8.515978813171387,8.67015527696526,8.515978813171387,8.624809105571837,44400,-0.0136557137302723,0.1876842166782713,0.13178108787439502
2018-03-26,8.815261840820312,8.815261840820312,8.661085385643254,8.697362147749255,51300,0.03514370270461864,0.3331073700115499,0.17901478696405054
2018-03-27,8.679224967956543,8.842470860614863,8.652017607482287,8.842470860614863,42700,-0.015431971882426843,0.3516726590070084,0.18303866274159303
2018-03-28,8.597600936889648,8.697362687552554,8.570393579848078,8.679223872920648,101800,-0.009404529939971429,0.35217000242428326,0.17863013921700208
2018-03-29,8.633880615234375,8.670157388201474,8.534118840894985,8.597602977360784,55300,0.004219744392771396,0.33353505817892126,0.17620416004523556
2018-04-02,8.50691032409668,8.642947988053766,8.470633556047698,8.624810036482463,77500,-0.014706051287489141,0.33635030652454984,0.18274255580892174
2018-04-03,8.706432342529297,8.715500885196924,8.615739996602535,8.64294735441804,1245000,0.023454110932314753,0.2611570345331337,0.1985610974187224
2018-04-04,8.788054466247559,8.788054466247559,8.597601230636927,8.615740045888566,54100,0.009374921955064508,0.24166617784397965,0.20045592694270695
2018-04-05,8.851539611816406,8.860609019603187,8.797124030002054,8.797124030002054,327400,0.007224027321709903,0.21728465089099808,0.2003721903298675
2018-04-06,8.724571228027344,8.869678305140301,8.715501819481183,8.806194175129983,110200,-0.01434421460641322,0.2618070685365668,0.20777633118332473
2018-04-09,8.8424711227417,8.887817301480633,8.778986991451044,8.8424711227417,97900,0.013513546010789135,0.2203734307766004,0.2122368322651993
2018-04-10,8.896886825561523,8.942232139981957,8.869678599021544,8.869678599021544,68900,0.006153902236658126,0.1721125832074638,0.2118447627869199
2018-04-11,8.86967658996582,8.896884810342911,8.82433042091024,8.86967658996582,54700,-0.003058399654756294,0.17203448373588132,0.21190663274903634
2018-04-12,8.91502571105957,8.924095120855092,8.887818346579525,8.896887756375047,95600,0.005112826903413081,0.16853385725335893,0.2120450280373518
2018-04-13,8.83340072631836,8.89688571541695,8.79712396036473,8.887816307701963,254000,-0.00915588887645613,0.1393504101703317,0.21511474800845776
2018-04-16,8.778985977172852,8.842470101128882,8.751777754129135,8.842470101128882,165900,-0.00616011328268895,0.10796965003376816,0.21646621731520707
2018-04-17,8.8424711227417,8.8424711227417,8.75177876526383,8.778986991451044,50800,0.00723148957452735,0.11289168289757946,0.21573871110680232
2018-04-18,8.924093246459961,8.933162654350566,8.842470305257187,8.842470305257187,79200,0.009230691577645,0.13224126630173855,0.21712316947155966
2018-04-19,8.91502571105957,8.960371895130661,8.86967952698848,8.924095120855092,76300,-0.0010160735830486711,0.12805977039223262,0.21574583095541522
2018-04-20,8.87874698638916,8.9331625683023,8.842470220082511,8.9331625683023,65300,-0.004069390918907234,0.10871339523536046,0.21626044121257498
2018-04-23,8.806193351745605,8.887816291216451,8.769916585859265,8.878746883518284,100900,-0.008171607407529091,0.11767847712319855,0.20866966552663632
2018-04-24,8.742708206176758,8.851538491120094,8.70643144452898,8.824330271204593,99400,-0.007209147361755708,0.11120587674119263,0.20410072114560537
2018-04-25,8.715500831604004,8.724570239122173,8.67015552382577,8.724570239122173,45700,-0.0031120076217951986,0.04684819559349621,0.1631602748868398
2018-04-26,8.82433032989502,8.83339973659384,8.751776806116911,8.797122974704786,45500,0.012486889783359212,0.1329606686495807,0.15957277102406214
2018-04-27,8.978507041931152,8.996645855849575,8.951299685959771,8.969438499878192,77000,0.017471774771827597,0.18838625555216237,0.16490759150326872
2018-04-30,8.933162689208984,9.041992989601905,8.905954465430995,9.023854173749912,247700,-0.005050322120415118,0.17850710689970864,0.16653728227669345
2018-05-01,8.942231178283691,8.942231178283691,8.824331470676016,8.942231178283691,97900,0.0010151487653595748,0.15741666705518423,0.15559659239994617
2018-05-02,8.896886825561523,8.978508910462164,8.869678599021544,8.978508910462164,87700,-0.005070809713831559,0.16391301039908215,0.13732422189600768
2018-05-03,8.87874698638916,8.91502375269581,8.797124045972616,8.91502375269581,42200,-0.002038897372533266,0.1492675444891518,0.13428148987555824
2018-05-04,8.896886825561523,8.93316359604173,8.833401828541339,8.869678599021544,63500,0.002043062968251075,0.0526569559082388,0.1322071923634601
2018-05-07,8.942231178283691,8.978507944862487,8.933162635318746,8.933162635318746,85200,0.00509665387581304,0.06190664063288984,0.12186620428143029
2018-05-08,8.83340072631836,8.933162481370577,8.815262775794707,8.933162481370577,44400,-0.012170391236320133,0.10609257096862414,0.12165082042135222
2018-05-09,8.91502571105957,8.91502571105957,8.824333342917388,8.896887756375047,97700,0.00924049381095271,0.12966413704954924,0.12407071427624719
2018-05-10,9.078269958496094,9.114546726101311,8.887816712342106,8.942231431296753,104700,0.01831113591001876,0.17704064883790888,0.13841455419446103
2018-05-11,9.005716323852539,9.114546625466586,9.005716323852539,9.087339266289662,134600,-0.007992011140366406,0.1988233034710895,0.14109792267726645
2018-05-14,9.05105972290039,9.10547529466986,9.032921775581348,9.060129129012997,122700,0.005034957511125926,0.19877296138934097,0.13735048530493218
2018-05-15,9.023855209350586,9.060131980311441,8.978509029422906,9.041994027284236,112000,-0.003005671643175001,0.16377026006186904,0.13564610199691007
2018-05-16,9.05105972290039,9.069198535125604,9.023852369468742,9.032921775581348,218500,0.0030147329404859313,0.15783727450202645,0.13411853413534172
2018-05-17,9.023855209350586,9.069201389278266,8.996647847356556,9.060131980311441,66100,-0.003005671643175001,0.08297773777369774,0.1314958739181038
2018-05-18,8.951299667358398,8.987576430213606,8.942230260418034,8.987576430213606,73800,-0.008040415133988899,0.08322802045458837,0.13476872293879044
2018-05-21,9.060131072998047,9.114546656443185,9.032923713728657,9.060131072998047,88400,0.01215816805201042,0.12280311221378103,0.13987653925859045
2018-05-22,9.0873384475708,9.141753161022184,9.06919963314949,9.141753161022184,125800,0.003002978031282577,0.12022859397175648,0.1359452119898356
2018-05-23,9.05105972290039,9.096405888557253,9.0057144221497,9.069198535125604,86900,-0.0039922277440990195,0.12460632479725117,0.13377831290352596
2018-05-24,8.942231178283691,9.06920029376265,8.915023819576177,9.00571616847634,73400,-0.012023845599134497,0.15188439379511412,0.14116347124098735
2018-05-25,8.83340072631836,8.996646605562844,8.769916602126091,8.996646605562844,115400,-0.012170391236320133,0.16488416421444904,0.14229436315241062
2018-05-29,8.69736099243164,8.797121858744806,8.661084235144479,8.769914507005964,129900,-0.015400607093641772,0.11916776747031373,0.13716265990937124
2018-05-30,8.8424711227417,8.8424711227417,8.715501995253968,8.724571403983038,101400,0.01668438626801083,0.20689084101205968,0.15008633299743362
2018-05-31,8.806193351745605,8.860608933028276,8.769916585859265,8.85153952533011,231400,-0.0041026733921462055,0.20684563075578133,0.1505062066074415
2018-06-01,8.760847091674805,8.860608845557142,8.760847091674805,8.851539437948508,101100,-0.0051493600310072996,0.19857427793267124,0.15053527784574966
2018-06-04,8.561326026916504,8.688295162122511,8.55225748254259,8.688295162122511,161800,-0.02277417499363732,0.23659660403808544,0.16889268992372322
2018-06-05,8.434357643127441,8.543187958308293,8.425288233969088,8.543187958308293,76300,-0.01483045773398639,0.23522260758409544,0.1742384218960896
2018-06-06,8.425288200378418,8.452495562838543,8.389011428796099,8.443427018622806,124000,-0.0010752973887008244,0.1427856609689322,0.17215535926542494
2018-06-07,8.343663215637207,8.40714819912164,8.289248503971976,8.389009385295731,126300,-0.009688094080573362,0.1345393294453225,0.17065674568899702
2018-06-08,8.407149314880371,8.407149314880371,8.262041379733779,8.280180195966988,129900,0.007608900024174359,0.1877047405716736,0.1693117743471522
2018-06-11,8.352731704711914,8.38900846347122,8.334592892879186,8.34366229879555,140800,-0.006472777885857206,0.13635316067030748,0.1513040148663485
2018-06-12,8.352731704711914,8.398077869387585,8.34366229879555,8.34366229879555,77800,0.0,0.10538054487906136,0.15112349528903082
2018-06-13,8.352731704711914,8.379939057554855,8.325524351868975,8.379939057554855,41200,0.0,0.10620037909336383,0.1485099366282408
2018-06-14,8.334593772888184,8.370870535477774,8.32552523092047,8.352732586636101,55200,-0.0021714969982213894,0.08105845029504521,0.1485924329806604
2018-06-15,8.307389259338379,8.334596624362332,8.252974529290473,8.325528079292042,85800,-0.003264047929762204,0.04267308011402479,0.14657714735753177
2018-06-18,8.262040138244629,8.298316900353587,8.207625427534309,8.243902189643267,176500,-0.00545888963163399,0.03674455094174375,0.14660670987251112
2018-06-19,8.219746589660645,8.228941147949849,8.14619187702969,8.192163791634371,96500,-0.005119019984932027,0.03557369223080546,0.14597797465331142
2018-06-20,8.219746589660645,8.228941147949849,8.182969233345167,8.228941147949849,124500,0.0,0.03557369223080546,0.1346450962620278
2018-06-21,8.164581298828125,8.22894145557588,8.155386740195196,8.22894145557588,51800,-0.006711312840460337,0.041404923707020015,0.1319199248360433
2018-06-22,8.228941917419434,8.256524718024911,8.228941917419434,8.2381364765684,73100,0.007882904981367123,0.09573854723967533,0.13932877869937282
2018-06-25,8.182969093322754,8.219746449008918,8.109414381950426,8.21055276771837,62100,-0.005586723610159661,0.09604331395520604,0.13670122735556897
2018-06-26,8.109416007995605,8.127805127946612,8.05425040182559,8.127805127946612,149800,-0.008988557146961118,0.10744819210459082,0.1347890950111745
2018-06-27,7.962306499481201,8.109415950683577,7.95311193957068,8.100222267614548,92100,-0.018140579835756232,0.14833536617253457,0.1379976129088526
2018-06-28,7.962306499481201,7.9715010593917235,7.888751773880014,7.916334576770086,46900,0.0,0.15470343842565892,0.1167042020033575
2018-06-29,8.026665687561035,8.04505480514237,8.017472005611756,8.035860246351703,39100,0.00808298300046939,0.15575334683877892,0.12515306447267985
2018-07-02,8.026665687561035,8.026665687561035,7.925528171387859,7.971500088499808,125800,0.0,0.15927167826515098,0.12601936003082345
2018-07-03,8.063445091247559,8.091027894775367,8.045055971001343,8.072638774529151,62200,0.0045821521810134325,0.16060249704371318,0.10957930894750098
2018-07-05,8.081830024719238,8.091024581076693,7.999080771184453,8.072635468361783,39700,0.002280034558880484,0.054332616836743564,0.10170941907406973
2018-07-06,8.164581298828125,8.182969539252609,8.06344378439003,8.06344378439003,39800,0.010239175267950706,0.06617963805271748,0.1102176263146985
2018-07-09,8.274913787841797,8.284108346936895,8.219747310112629,8.274913787841797,62800,0.013513551396629353,0.08916503243615106,0.11749168115673327
2018-07-10,8.247331619262695,8.274914421819812,8.210554256906045,8.247331619262695,55900,-0.00333322730438923,0.10527078564003466,0.11419960641214538
2018-07-11,8.146193504333496,8.228942791783858,8.136999821049079,8.201359988247576,42300,-0.012263131834420071,0.16504268001943173,0.11940970719881931
2018-07-12,8.247331619262695,8.247331619262695,8.201359697106511,8.201359697106511,50300,0.012415383316808803,0.18072796824265946,0.12834616703477775
2018-07-13,8.2013578414917,8.219746080088814,8.127803133420667,8.2013578414917,31500,-0.005574382102402464,0.1818303917647426,0.12948003468579516
2018-07-16,8.164581298828125,8.173775857461054,8.146192181562268,8.164581298828125,61900,-0.0044842016863984036,0.14457161973048077,0.13002665627715268
2018-07-17,8.164581298828125,8.182969539252609,8.118609382504856,8.118609382504856,46100,0.0,0.1455097739032383,0.12978579709621418
2018-07-18,8.182969093322754,8.192163651454626,8.12780349821417,8.164580853900334,43100,0.00225214175983135,0.11396172487476701,0.12903994422844606
2018-07-19,8.182969093322754,8.201358209586498,8.136998056346043,8.14619173763659,92500,0.0,0.05268916061987937,0.12790779927640816
2018-07-20,8.228941917419434,8.265719277173877,8.182969998516022,8.210553675962922,35300,0.0056181104404016136,0.058569353660519005,0.12947976475435538
2018-07-23,8.219746589660645,8.27491306255453,8.219746589660645,8.256523945976122,59900,-0.0011174374361938577,0.042569049336398136,0.12721031648364717
2018-07-24,8.32088565826416,8.357663017590044,8.23813638057057,8.274913739896453,52900,0.012304402270835846,0.0857248356477654,0.13136300847267385
2018-07-25,8.458800315856934,8.458800315856934,8.320885441193077,8.33927368195561,34500,0.016574516614802803,0.12195644693598112,0.14041336106777683
2018-07-26,8.348467826843262,8.422022539929351,8.348467826843262,8.394439741732404,49000,-0.013043515025037533,0.18552587453948546,0.14490331780949958
2018-07-27,8.366856575012207,8.412827611035182,8.34846745912997,8.394439371994252,44100,0.002202649462194506,0.18531152214096178,0.126227244816949
2018-07-30,8.385244369506836,8.385244369506836,8.330078778467364,8.366856131440766,67500,0.002197694478180079,0.18169735712024274,0.1259315559587478
2018-07-31,8.376049995422363,8.422021906855852,8.357661756953735,8.376049995422363,36100,-0.0010964944704424662,0.16769760407562584,0.12481127393920957
2018-08-01,8.330079078674316,8.366856432973133,8.311689963104262,8.330079078674316,87600,-0.005488376594357747,0.101881923070898,0.12737457721513315
2018-08-02,8.293303489685059,8.320886292070114,8.210554205688416,8.284108929942882,49300,-0.004414794702658487,0.05711862460976641,0.12870361014929277
2018-08-03,8.247331619262695,8.29330354141888,8.228942499663628,8.29330354141888,67400,-0.005543251911562352,0.05337200244888445,0.1308425319249276
2018-08-06,8.219746589660645,8.228941147949849,8.173775551897302,8.182969233345167,55900,-0.0033447217688715725,0.029299279188706232,0.12716392150304462
2018-08-07,8.210555076599121,8.274915247938226,8.201360515881657,8.265720687220764,51900,-0.0011182234100848287,0.029164768646726888,0.11784096139638274
2018-08-08,8.210555076599121,8.219748760475014,8.18297139444673,8.219748760475014,37600,0.0,0.03642727480169645,0.1173407915553931
2018-08-09,8.192164421081543,8.228941780222819,8.173776179931608,8.182969862085871,55500,-0.0022398796848697167,0.03385125816744457,0.1091977407360496
2018-08-10,8.03586196899414,8.100223017484458,8.03586196899414,8.100223017484458,60200,-0.019079506227338006,0.1251311259199666,0.11918086768817333
2018-08-13,7.95311164855957,8.06344460976567,7.953111648559571,8.035860931043413,82200,-0.010297628400519732,0.12847985534733444,0.122439150106059
2018-08-14,7.824390888214111,7.96230576681548,7.8060017700851745,7.96230576681548,155400,-0.016184955780014998,0.1328234630444986,0.13241432419063828
2018-08-15,7.704864978790283,7.750836901614247,7.63131025300854,7.750836901614247,110300,-0.015276065719552756,0.10488864894845565,0.13988298949469752
2018-08-16,7.796807289123535,7.806001848280109,7.760029929338667,7.778419047651813,58200,0.011933020317208332,0.19913401137434983,0.1480019986272695
2018-08-17,7.842779636383057,7.861168755700488,7.760030353137557,7.778419472454988,216600,0.005896304160762478,0.20452764568849036,0.15052332877904614
2018-08-20,7.95311164855957,7.962306208133656,7.8887514852238985,7.897946044797984,68800,0.01406797300088325,0.23416165681170167,0.1585287445262523
2018-08-21,8.03586196899414,8.100223017484458,8.008279163550618,8.008279163550618,39300,0.010404772885284075,0.18960033626014267,0.16388185919367235
2018-08-22,8.017472267150879,8.05424962667188,8.008277708060275,8.05424962667188,59100,-0.0022884541713406037,0.10298557649419758,0.15655848101274428
2018-08-23,7.9163336753845215,7.999082951474066,7.907139993362324,7.9439173519752995,73000,-0.01261477288555668,0.16976536476458723,0.14586696266251872
2018-08-24,7.989891052246094,8.02666842310134,7.953113681390848,7.989891052246094,46400,0.009291848964160687,0.17493046796360934,0.1472174940175102
2018-08-27,8.063445091247559,8.091027894775367,7.98988948710421,7.98988948710421,86400,0.009205887604786245,0.15963940141521946,0.15169564557892817
2018-08-28,8.026665687561035,8.081832163463652,8.017472005611756,8.054249363933037,69000,-0.004561251830987878,0.14977546462692337,0.15130612522187803
2018-08-29,8.072637557983398,8.100221234195864,8.026665641137336,8.026665641137336,52400,0.005727393193116992,0.15347648609226847,0.153667912161247
2018-08-30,7.95311164855957,7.999083569588534,7.953111648559571,7.999083569588534,43600,-0.014806301975693659,0.16634224172910209,0.15982100912179475
2018-08-31,8.017472267150879,8.017472267150879,7.953111230358066,7.953111230358066,70800,0.008092507868032506,0.16274180166035743,0.1634243225313678
2018-09-04,7.897943496704102,7.943915402901263,7.870360703722276,7.943915402901263,65700,-0.014908535566316772,0.1733334558131789,0.1694117974920573
2018-09-05,7.851973533630371,7.943917368777984,7.815196174939605,7.943917368777984,60500,-0.00582049784135763,0.17377854012183022,0.16987497898934792
2018-09-06,7.851973533630371,7.897945451204177,7.833585292705687,7.861168092513411,63700,0.0,0.1567956517058057,0.17000240732914557
2018-09-07,7.806003570556641,7.851975499641092,7.796809009371427,7.824392692927068,35900,-0.00585457437889203,0.1345881177298483,0.17031387577447724
2018-09-10,7.806003570556641,7.842780938455879,7.787615325027829,7.842780938455879,93200,0.0,0.09691287216126537,0.1705084647115092
2018-09-11,7.833586692810059,7.861169497547685,7.76922564596686,7.80600301123088,212400,0.003533577970353363,0.0651549560750162,0.1600445518348011
2018-09-12,7.851973533630371,7.879556333438096,7.796807057173524,7.796807057173524,31100,0.002347180358288403,0.057385485756742315,0.15691643844364855
2018-09-13,7.806003570556641,7.8887528675403304,7.796809009371427,7.861170060826306,47100,-0.00585457437889203,0.07088349247962644,0.14777169876629975
2018-09-14,7.787612438201904,7.8519725889572065,7.769223322648223,7.8060006769142944,150800,-0.002356024076661356,0.05978638119347596,0.1374371230308945
2018-09-17,7.806003570556641,7.815198131741854,7.778420763842616,7.787615325027829,44700,0.002361588034930806,0.06319929276863413,0.13130654842673758
2018-09-18,7.897943496704102,7.925526289685926,7.824388797525113,7.824388797525113,37300,0.011778104546896095,0.10528091835501484,0.136078499792618
2018-09-19,7.9255290031433105,7.953111805568639,7.916334443387708,7.953111805568639,37000,0.003492745478708592,0.10606642270150518,0.12731310020704553
2018-09-20,8.00827693939209,8.017471497600162,7.916333110994037,7.916333110994037,74500,0.0104406830403323,0.09350644756003287,0.12735061262345154
2018-09-21,8.03586196899414,8.100223017484458,8.03586196899414,8.04505652975584,63700,0.0034445648933993933,0.07041382148801724,0.12767610940211216
2018-09-24,7.962306499481201,8.054250344903434,7.962306499481201,8.045055784992911,52500,-0.00915340131484943,0.13175819734402547,0.12382410466064045
2018-09-25,7.9255290031433105,7.980695484835448,7.9255290031433105,7.980695484835448,27300,-0.004618950091947238,0.12182882900904982,0.12043299240619124
2018-09-26,7.9255290031433105,7.980695484835448,7.907140760473585,7.934723562898913,128300,0.0,0.11932039706181788,0.11533631303447858
2018-09-27,7.9163336753845215,7.925528234248114,7.870362634749348,7.897945434498731,67200,-0.0011602162776948033,0.07610487378340551,0.11453629830324288
2018-09-28,7.907142639160156,7.95311369517764,7.861170706300984,7.95311369517764,66300,-0.0011610218317280596,0.059403759781643,0.11217708694104021
2018-10-01,7.8887505531311035,7.925527910240565,7.879555994643399,7.907139670106513,51900,-0.00232600913735459,0.027799215607654568,0.10049243127751374
2018-10-02,7.95311164855957,7.953111648559571,7.861168683343105,7.861168683343105,27300,0.00815859178142242,0.0674438250554527,0.10056276720689677
2018-10-03,7.9163336753845215,7.999082951474066,7.907139993362324,7.989888392610474,58300,-0.0046243501663540965,0.07768940604327768,0.08725146481444615
2018-10-04,7.806003570556641,7.87036462201152,7.796809009371427,7.87036462201152,26700,-0.013937020513795084,0.12558950675226127,0.0980787820450293
2018-10-05,7.7508368492126465,7.861168937139332,7.723253169599857,7.787614211854875,111300,-0.007067217026658357,0.12777925915757854,0.1008575377493247
2018-10-08,7.815195560455322,7.815195560455322,7.750835407017267,7.769223646496143,54700,0.008303453226371715,0.15559357526531775,0.10345123829450342
2018-10-09,7.824390888214111,7.89794560704703,7.787613528797651,7.815196329149643,83100,0.0011765959901652856,0.1337014737268109,0.10352057655955942
2018-10-10,7.585338592529297,7.778419973594613,7.585338592529297,7.778419973594613,872000,-0.030552192381505305,0.2373052974063727,0.14743479964603012
2018-10-11,7.493392467498779,7.585336288397679,7.465809671965613,7.585336288397679,71100,-0.012121558439207147,0.23498261310379034,0.151161393269664
2018-10-12,7.631309509277344,7.649697750509953,7.548560231627078,7.548560231627078,129900,0.018405153924174522,0.3017941654618693,0.16632990174300077
2018-10-15,7.603726863861084,7.6588924655237935,7.585337745412562,7.622115105468178,243200,-0.003614405284273592,0.2851805971985591,0.1665138424799425
2018-10-16,7.760028839111328,7.778417954840937,7.677280448851985,7.677280448851985,322500,0.020555969204143043,0.3408394954607612,0.18242620309017732
2018-10-17,7.741641998291016,7.778419359550582,7.686475517980938,7.778419359550582,272600,-0.002369429444339266,0.2300319123836707,0.17721254075383522
2018-10-18,7.658892631530762,7.732447353236296,7.622115270677994,7.723252793812742,39400,-0.010688865072619125,0.2237788721668302,0.1795849770787009
