Date,VIX,Brent_Oil,SP500,Natural_Gas,US10Y,CPI
2019-11-13,13.0,62.369998931884766,3094.0400390625,2.5999999046325684,1.8700000047683716,257.208
2019-11-14,13.050000190734863,62.279998779296875,3096.6298828125,2.6470000743865967,1.815000057220459,257.208
2019-11-15,12.050000190734863,63.29999923706055,3120.4599609375,2.687999963760376,1.8339999914169312,257.208
2019-11-18,12.460000038146973,62.439998626708984,3122.030029296875,2.565999984741211,1.8079999685287476,257.208
2019-11-19,12.859999656677246,60.90999984741211,3120.179931640625,2.509999990463257,1.7860000133514404,257.208
2019-11-20,12.779999732971191,62.400001525878906,3108.4599609375,2.559000015258789,1.7380000352859497,257.208
2019-11-21,13.130000114440918,63.970001220703125,3103.5400390625,2.566999912261963,1.7719999551773071,257.208
2019-11-22,12.34000015258789,63.38999938964844,3110.2900390625,2.6649999618530273,1.7740000486373901,257.208
2019-11-25,11.869999885559082,63.650001525878906,3133.639892578125,2.5309998989105225,1.7640000581741333,257.208
2019-11-26,11.539999961853027,64.2699966430664,3140.52001953125,2.4700000286102295,1.7400000095367432,257.208
2019-11-27,11.75,64.05999755859375,3153.6298828125,2.500999927520752,1.7669999599456787,257.208
2019-11-29,12.619999885559082,62.43000030517578,3140.97998046875,2.2809998989105225,1.7760000228881836,257.208
2019-12-02,14.90999984741211,60.91999816894531,3113.8701171875,2.3289999961853027,1.8359999656677246,257.208
2019-12-03,15.960000038146973,60.81999969482422,3093.199951171875,2.440999984741211,1.7089999914169312,257.208
2019-12-04,14.800000190734863,63.0,3112.760009765625,2.3989999294281006,1.781000018119812,257.208
2019-12-05,14.520000457763672,63.38999938964844,3117.429931640625,2.427000045776367,1.7970000505447388,257.208
2019-12-06,13.619999885559082,64.38999938964844,3145.909912109375,2.3340001106262207,1.8420000076293945,257.208
2019-12-09,15.859999656677246,64.25,3135.9599609375,2.2320001125335693,1.8289999961853027,257.208
2019-12-10,15.680000305175781,64.33999633789062,3132.52001953125,2.2639999389648438,1.8329999446868896,257.208
2019-12-11,14.989999771118164,63.720001220703125,3141.6298828125,2.243000030517578,1.7899999618530273,257.208
2019-12-12,13.9399995803833,64.19999694824219,3168.570068359375,2.328000068664551,1.8969999551773071,257.208
2019-12-13,12.630000114440918,65.22000122070312,3168.800048828125,2.2960000038146973,1.819000005722046,257.208
2019-12-16,12.140000343322754,65.33999633789062,3191.449951171875,2.3410000801086426,1.8919999599456787,257.208
2019-12-17,12.289999961853027,66.0999984741211,3192.52001953125,2.319000005722046,1.8890000581741333,257.208
2019-12-18,12.579999923706055,66.16999816894531,3191.139892578125,2.2860000133514404,1.9240000247955322,257.208
2019-12-19,12.5,66.54000091552734,3205.3701171875,2.2730000019073486,1.9079999923706055,257.208
2019-12-20,12.510000228881836,66.13999938964844,3221.219970703125,2.328000068664551,1.9170000553131104,257.208
2019-12-23,12.609999656677246,66.38999938964844,3224.010009765625,2.2139999866485596,1.934999942779541,257.208
2019-12-24,12.670000076293945,67.19999694824219,3223.3798828125,2.171999931335449,1.909999966621399,257.208
2019-12-26,12.649999618530273,67.91999816894531,3239.909912109375,2.2939999103546143,1.9049999713897705,257.208
2019-12-27,13.430000305175781,68.16000366210938,3240.02001953125,2.1579999923706055,1.8739999532699585,257.208
2019-12-30,14.819999694824219,68.44000244140625,3221.2900390625,2.186000108718872,1.8949999809265137,257.208
2019-12-31,13.779999732971191,66.0,3230.780029296875,2.188999891281128,1.9190000295639038,257.208
2020-01-02,12.470000267028809,66.25,3257.85009765625,2.121999979019165,1.8819999694824219,257.208
2020-01-03,14.020000457763672,68.5999984741211,3234.85009765625,2.130000114440918,1.7879999876022339,257.208
2020-01-06,13.850000381469727,68.91000366210938,3246.280029296875,2.134999990463257,1.8109999895095825,257.208
2020-01-07,13.789999961853027,68.2699966430664,3237.179931640625,2.1619999408721924,1.8270000219345093,257.208
2020-01-08,13.449999809265137,65.44000244140625,3253.050048828125,2.1410000324249268,1.8739999532699585,257.208
2020-01-09,12.539999961853027,65.37000274658203,3274.699951171875,2.1659998893737793,1.8580000400543213,257.208
2020-01-10,12.5600004196167,64.9800033569336,3265.35009765625,2.2019999027252197,1.8250000476837158,257.208
2020-01-13,12.319999694824219,64.19999694824219,3288.1298828125,2.181999921798706,1.8480000495910645,257.208
2020-01-14,12.390000343322754,64.48999786376953,3283.14990234375,2.187000036239624,1.8179999589920044,257.208
2020-01-15,12.420000076293945,64.0,3289.2900390625,2.119999885559082,1.7879999876022339,257.208
2020-01-16,12.319999694824219,64.62000274658203,3316.81005859375,2.0769999027252197,1.809000015258789,257.208
2020-01-17,12.100000381469727,64.8499984741211,3329.6201171875,2.003000020980835,1.8359999656677246,257.208
2020-01-21,12.850000381469727,64.58999633789062,3320.7900390625,1.8949999809265137,1.7690000534057617,257.208
2020-01-22,12.90999984741211,63.209999084472656,3321.75,1.9049999713897705,1.7690000534057617,257.208
2020-01-23,12.979999542236328,62.040000915527344,3325.5400390625,1.9259999990463257,1.7400000095367432,257.208
2020-01-24,14.5600004196167,60.689998626708984,3295.469970703125,1.8930000066757202,1.680999994277954,257.208
2020-01-27,18.229999542236328,59.31999969482422,3243.6298828125,1.9019999504089355,1.6050000190734863,257.208
2020-01-28,16.280000686645508,59.5099983215332,3276.239990234375,1.934000015258789,1.6410000324249268,257.208
2020-01-29,16.389999389648438,59.810001373291016,3273.39990234375,1.8769999742507935,1.593999981880188,257.208
2020-01-30,15.489999771118164,58.290000915527344,3283.659912109375,1.8289999961853027,1.5579999685287476,257.208
2020-01-31,18.84000015258789,58.15999984741211,3225.52001953125,1.840999960899353,1.5199999809265137,257.208
2020-02-03,17.969999313354492,54.45000076293945,3248.919921875,1.819000005722046,1.5199999809265137,257.208
2020-02-04,16.049999237060547,53.959999084472656,3297.590087890625,1.871999979019165,1.6030000448226929,257.208
2020-02-05,15.149999618530273,55.279998779296875,3334.68994140625,1.8609999418258667,1.6490000486373901,257.208
2020-02-06,14.960000038146973,54.93000030517578,3345.780029296875,1.8619999885559082,1.6440000534057617,257.208
2020-02-07,15.470000267028809,54.470001220703125,3327.7099609375,1.8580000400543213,1.5779999494552612,257.208
2020-02-10,15.039999961853027,53.27000045776367,3352.090087890625,1.7660000324249268,1.5470000505447388,257.208
2020-02-11,15.180000305175781,54.0099983215332,3357.75,1.7879999876022339,1.590000033378601,257.208
2020-02-12,13.739999771118164,55.790000915527344,3379.449951171875,1.843999981880188,1.6299999952316284,257.208
2020-02-13,14.149999618530273,56.34000015258789,3373.93994140625,1.8259999752044678,1.6169999837875366,257.208
2020-02-14,13.680000305175781,57.31999969482422,3380.159912109375,1.8370000123977661,1.5880000591278076,257.208
2020-02-18,14.829999923706055,57.75,3370.2900390625,1.9809999465942383,1.555999994277954,257.208
2020-02-19,14.380000114440918,59.119998931884766,3386.14990234375,1.9550000429153442,1.5700000524520874,257.208
2020-02-20,15.5600004196167,59.310001373291016,3373.22998046875,1.9199999570846558,1.524999976158142,257.208
2020-02-21,17.079999923706055,58.5,3337.75,1.9049999713897705,1.4709999561309814,257.208
2020-02-24,25.030000686645508,56.29999923706055,3225.889892578125,1.8270000219345093,1.3769999742507935,257.208
2020-02-25,27.850000381469727,54.95000076293945,3128.2099609375,1.847000002861023,1.3300000429153442,257.208
2020-02-26,27.559999465942383,53.43000030517578,3116.389892578125,1.8209999799728394,1.309999942779541,257.208
2020-02-27,39.15999984741211,52.18000030517578,2978.760009765625,1.7519999742507935,1.2990000247955322,257.208
2020-02-28,40.11000061035156,50.52000045776367,2954.219970703125,1.684000015258789,1.1269999742507935,257.208
2020-03-02,33.41999816894531,51.900001525878906,3090.22998046875,1.75600004196167,1.0880000591278076,257.208
2020-03-03,36.81999969482422,51.86000061035156,3003.3701171875,1.7999999523162842,1.0099999904632568,257.208
2020-03-04,31.989999771118164,51.130001068115234,3130.1201171875,1.8270000219345093,0.9919999837875366,257.208
2020-03-05,39.619998931884766,49.9900016784668,3023.93994140625,1.7719999551773071,0.9259999990463257,257.208
2020-03-06,41.939998626708984,45.27000045776367,2972.3701171875,1.7079999446868896,0.7059999704360962,257.208
2020-03-09,54.459999084472656,34.36000061035156,2746.56005859375,1.777999997138977,0.49900001287460327,257.208
2020-03-10,47.29999923706055,37.220001220703125,2882.22998046875,1.9359999895095825,0.7480000257492065,257.208
2020-03-11,53.900001525878906,35.790000915527344,2741.3798828125,1.878000020980835,0.8199999928474426,257.208
2020-03-12,75.47000122070312,33.220001220703125,2480.639892578125,1.840999960899353,0.8489999771118164,257.208
2020-03-13,57.83000183105469,33.849998474121094,2711.02001953125,1.86899995803833,0.9509999752044678,257.208
2020-03-16,82.69000244140625,30.049999237060547,2386.1298828125,1.815000057220459,0.7279999852180481,257.208
2020-03-17,75.91000366210938,28.729999542236328,2529.18994140625,1.7289999723434448,0.996999979019165,257.208
2020-03-18,76.44999694824219,24.8799991607666,2398.10009765625,1.6039999723434448,1.2660000324249268,257.208
2020-03-19,72.0,28.469999313354492,2409.389892578125,1.6540000438690186,1.11899995803833,257.208
2020-03-20,66.04000091552734,26.979999542236328,2304.919921875,1.6039999723434448,0.9380000233650208,257.208
2020-03-23,61.59000015258789,27.030000686645508,2237.39990234375,1.6019999980926514,0.7639999985694885,257.208
2020-03-24,61.66999816894531,27.149999618530273,2447.330078125,1.652999997138977,0.8159999847412109,257.208
2020-03-25,63.95000076293945,27.389999389648438,2475.56005859375,1.659000039100647,0.8579999804496765,257.208
2020-03-26,61.0,26.34000015258789,2630.070068359375,1.6369999647140503,0.8109999895095825,257.208
2020-03-27,65.54000091552734,24.93000030517578,2541.469970703125,1.6339999437332153,0.7490000128746033,257.208
2020-03-30,57.08000183105469,22.760000228881836,2626.64990234375,1.690000057220459,0.6700000166893005,257.208
2020-03-31,53.540000915527344,22.739999771118164,2584.590087890625,1.6399999856948853,0.6980000138282776,257.208
2020-04-01,57.060001373291016,24.739999771118164,2470.5,1.5870000123977661,0.6349999904632568,256.389
2020-04-02,50.90999984741211,29.940000534057617,2526.89990234375,1.5520000457763672,0.6269999742507935,256.389
2020-04-03,46.79999923706055,34.11000061035156,2488.64990234375,1.621000051498413,0.5870000123977661,256.389
2020-04-06,45.2400016784668,33.04999923706055,2663.679931640625,1.7309999465942383,0.6759999990463257,256.389
2020-04-07,46.70000076293945,31.8700008392334,2659.409912109375,1.8519999980926514,0.7360000014305115,256.389
2020-04-08,43.349998474121094,32.84000015258789,2749.97998046875,1.7829999923706055,0.7639999985694885,256.389
2020-04-09,41.66999816894531,31.479999542236328,2789.820068359375,1.7330000400543213,0.7289999723434448,256.389
2020-04-13,41.16999816894531,31.739999771118164,2761.6298828125,1.7239999771118164,0.7490000128746033,256.389
2020-04-14,37.7599983215332,29.600000381469727,2846.06005859375,1.649999976158142,0.7519999742507935,256.389
2020-04-15,40.84000015258789,27.690000534057617,2783.360107421875,1.5980000495910645,0.6380000114440918,256.389
2020-04-16,40.11000061035156,27.81999969482422,2799.550048828125,1.6859999895095825,0.609000027179718,256.389
2020-04-17,38.150001525878906,28.079999923706055,2874.56005859375,1.753000020980835,0.6539999842643738,256.389
2020-04-20,43.83000183105469,25.56999969482422,2823.159912109375,1.9240000247955322,0.6259999871253967,256.389
2020-04-21,45.40999984741211,19.329999923706055,2736.56005859375,1.8209999799728394,0.5709999799728394,256.389
2020-04-22,41.97999954223633,20.3700008392334,2799.31005859375,1.9390000104904175,0.6190000176429749,256.389
2020-04-23,41.380001068115234,21.329999923706055,2797.800048828125,1.815000057220459,0.6129999756813049,256.389
2020-04-24,35.93000030517578,21.440000534057617,2836.739990234375,1.746000051498413,0.5960000157356262,256.389
2020-04-27,33.290000915527344,19.989999771118164,2878.47998046875,1.819000005722046,0.656000018119812,256.389
2020-04-28,33.56999969482422,20.459999084472656,2863.389892578125,1.7940000295639038,0.6100000143051147,256.389
2020-04-29,31.229999542236328,22.540000915527344,2939.510009765625,1.86899995803833,0.6269999742507935,256.389
2020-04-30,34.150001525878906,25.270000457763672,2912.429931640625,1.9490000009536743,0.621999979019165,256.389
2020-05-01,37.189998626708984,26.440000534057617,2830.7099609375,1.8899999856948853,0.6420000195503235,256.394
2020-05-04,35.970001220703125,27.200000762939453,2842.739990234375,1.9930000305175781,0.6370000243186951,256.394
2020-05-05,33.61000061035156,30.969999313354492,2868.43994140625,2.134000062942505,0.6570000052452087,256.394
2020-05-06,34.119998931884766,29.719999313354492,2848.419921875,1.944000005722046,0.7110000252723694,256.394
2020-05-07,31.440000534057617,29.459999084472656,2881.18994140625,1.8940000534057617,0.6309999823570251,256.394
2020-05-08,27.979999542236328,30.969999313354492,2929.800048828125,1.8229999542236328,0.6819999814033508,256.394
2020-05-11,27.56999969482422,29.6299991607666,2930.18994140625,1.8259999752044678,0.7260000109672546,256.394
2020-05-12,33.040000915527344,29.979999542236328,2870.1201171875,1.7200000286102295,0.6779999732971191,256.394
2020-05-13,35.279998779296875,29.190000534057617,2820.0,1.6160000562667847,0.6489999890327454,256.394
2020-05-14,32.61000061035156,31.1299991607666,2852.5,1.680999994277954,0.6190000176429749,256.394
2020-05-15,31.889999389648438,32.5,2863.699951171875,1.6460000276565552,0.6399999856948853,256.394
2020-05-18,29.299999237060547,34.810001373291016,2953.909912109375,1.7829999923706055,0.7440000176429749,256.394
2020-05-19,30.530000686645508,34.650001525878906,2922.93994140625,1.8300000429153442,0.7110000252723694,256.394
2020-05-20,27.989999771118164,35.75,2971.610107421875,1.7710000276565552,0.6800000071525574,256.394
2020-05-21,29.530000686645508,36.060001373291016,2948.510009765625,1.7100000381469727,0.6769999861717224,256.394
2020-05-22,28.15999984741211,35.130001068115234,2955.449951171875,1.7309999465942383,0.6570000052452087,256.394
2020-05-26,28.010000228881836,36.16999816894531,2991.77001953125,1.7929999828338623,0.6980000138282776,256.394
2020-05-27,27.6200008392334,34.7400016784668,3036.1298828125,1.722000002861023,0.6800000071525574,256.394
2020-05-28,28.59000015258789,35.290000915527344,3029.72998046875,1.8270000219345093,0.7049999833106995,256.394
2020-05-29,27.510000228881836,35.33000183105469,3044.31005859375,1.8489999771118164,0.6480000019073486,256.394
2020-06-01,28.229999542236328,38.31999969482422,3055.72998046875,1.7740000486373901,0.6620000004768372,257.797
2020-06-02,26.84000015258789,39.56999969482422,3080.820068359375,1.7769999504089355,0.6800000071525574,257.797
2020-06-03,25.65999984741211,39.790000915527344,3122.8701171875,1.8209999799728394,0.7609999775886536,257.797
2020-06-04,25.809999465942383,39.9900016784668,3112.35009765625,1.8220000267028809,0.8199999928474426,257.797
2020-06-05,24.520000457763672,42.29999923706055,3193.929931640625,1.781999945640564,0.9039999842643738,257.797
2020-06-08,25.809999465942383,40.79999923706055,3232.389892578125,1.7890000343322754,0.8840000033378601,257.797
2020-06-09,27.56999969482422,41.18000030517578,3207.179931640625,1.7669999599456787,0.8289999961853027,257.797
2020-06-10,27.56999969482422,41.72999954223633,3190.139892578125,1.7799999713897705,0.7480000257492065,257.797
2020-06-11,40.790000915527344,38.54999923706055,3002.10009765625,1.812999963760376,0.652999997138977,257.797
2020-06-12,36.09000015258789,38.72999954223633,3041.31005859375,1.7309999465942383,0.6990000009536743,257.797
2020-06-15,34.400001525878906,39.720001220703125,3066.590087890625,1.6690000295639038,0.7020000219345093,257.797
2020-06-16,33.66999816894531,40.959999084472656,3124.739990234375,1.6139999628067017,0.7559999823570251,257.797
2020-06-17,33.470001220703125,40.709999084472656,3113.489990234375,1.6380000114440918,0.7329999804496765,257.797
2020-06-18,32.939998626708984,41.5099983215332,3115.340087890625,1.6380000114440918,0.6940000057220459,257.797
2020-06-19,35.119998931884766,42.189998626708984,3097.739990234375,1.6690000295639038,0.6970000267028809,257.797
2020-06-22,31.770000457763672,43.08000183105469,3117.860107421875,1.6640000343322754,0.7039999961853027,257.797
2020-06-23,31.3700008392334,42.630001068115234,3131.2900390625,1.6369999647140503,0.7089999914169312,257.797
2020-06-24,33.84000015258789,40.310001373291016,3050.330078125,1.597000002861023,0.6840000152587891,257.797
2020-06-25,32.220001220703125,41.04999923706055,3083.760009765625,1.4819999933242798,0.6740000247955322,257.797
2020-06-26,34.72999954223633,41.02000045776367,3009.050048828125,1.4950000047683716,0.6359999775886536,257.797
2020-06-29,31.780000686645508,41.709999084472656,3053.239990234375,1.7089999914169312,0.6359999775886536,257.797
2020-06-30,30.43000030517578,41.150001525878906,3100.2900390625,1.7510000467300415,0.652999997138977,257.797
2020-07-01,28.6200008392334,42.029998779296875,3115.860107421875,1.6710000038146973,0.6819999814033508,259.101
2020-07-02,27.68000030517578,43.13999938964844,3130.010009765625,1.7339999675750732,0.6690000295639038,259.101
2020-07-06,27.940000534057617,43.099998474121094,3179.719970703125,1.8300000429153442,0.6840000152587891,259.101
2020-07-07,29.43000030517578,43.08000183105469,3145.320068359375,1.8760000467300415,0.6499999761581421,259.101
2020-07-08,28.079999923706055,43.290000915527344,3169.93994140625,1.8240000009536743,0.652999997138977,259.101
2020-07-09,29.260000228881836,42.349998474121094,3152.050048828125,1.7790000438690186,0.6050000190734863,259.101
2020-07-10,27.290000915527344,43.2400016784668,3185.0400390625,1.8049999475479126,0.6330000162124634,259.101
2020-07-13,32.189998626708984,42.720001220703125,3155.219970703125,1.7389999628067017,0.6399999856948853,259.101
2020-07-14,29.520000457763672,42.900001525878906,3197.52001953125,1.746000051498413,0.6150000095367432,259.101
2020-07-15,27.760000228881836,43.790000915527344,3226.56005859375,1.777999997138977,0.6299999952316284,259.101
2020-07-16,28.0,43.369998931884766,3215.570068359375,1.7230000495910645,0.6119999885559082,259.101
2020-07-17,25.68000030517578,43.13999938964844,3224.72998046875,1.718000054359436,0.628000020980835,259.101
2020-07-20,24.459999084472656,43.279998779296875,3251.840087890625,1.6410000324249268,0.6200000047683716,259.101
2020-07-21,24.84000015258789,44.31999969482422,3257.300048828125,1.6749999523162842,0.6069999933242798,259.101
2020-07-22,24.31999969482422,44.290000915527344,3276.02001953125,1.680999994277954,0.5950000286102295,259.101
2020-07-23,26.079999923706055,43.310001373291016,3235.659912109375,1.784999966621399,0.5820000171661377,259.101
2020-07-24,25.84000015258789,43.34000015258789,3215.6298828125,1.8079999685287476,0.5889999866485596,259.101
2020-07-27,24.739999771118164,43.40999984741211,3239.409912109375,1.7339999675750732,0.609000027179718,259.101
2020-07-28,25.440000534057617,43.220001220703125,3218.43994140625,1.7999999523162842,0.5809999704360962,259.101
2020-07-29,24.100000381469727,43.75,3258.43994140625,1.8539999723434448,0.5789999961853027,259.101
2020-07-30,24.760000228881836,42.939998626708984,3246.219970703125,1.8289999961853027,0.5410000085830688,259.101
2020-07-31,24.459999084472656,43.29999923706055,3271.1201171875,1.7990000247955322,0.5360000133514404,259.101
2020-08-03,24.280000686645508,44.150001525878906,3294.610107421875,2.1010000705718994,0.5630000233650208,259.101
2020-08-04,23.760000228881836,44.43000030517578,3306.510009765625,2.193000078201294,0.5149999856948853,259.101
2020-08-05,22.989999771118164,45.16999816894531,3327.77001953125,2.190999984741211,0.5429999828338623,259.101
2020-08-06,22.649999618530273,45.09000015258789,3349.159912109375,2.1649999618530273,0.5360000133514404,259.101
2020-08-07,22.209999084472656,44.400001525878906,3351.280029296875,2.23799991607666,0.5619999766349792,259.101
2020-08-10,22.1299991607666,44.9900016784668,3360.469970703125,2.1530001163482666,0.5740000009536743,259.101
2020-08-11,24.030000686645508,44.5,3333.68994140625,2.1710000038146973,0.6579999923706055,259.101
2020-08-12,22.280000686645508,45.43000030517578,3380.35009765625,2.1519999504089355,0.6700000166893005,259.101
2020-08-13,22.1299991607666,44.959999084472656,3373.429931640625,2.181999921798706,0.7160000205039978,259.101
2020-08-14,22.049999237060547,44.79999923706055,3372.85009765625,2.3559999465942383,0.7089999914169312,259.101
2020-08-17,21.350000381469727,45.369998931884766,3381.989990234375,2.3389999866485596,0.6830000281333923,259.101
2020-08-18,21.510000228881836,45.459999084472656,3389.780029296875,2.4170000553131104,0.6690000295639038,259.101
2020-08-19,22.540000915527344,45.369998931884766,3374.85009765625,2.4260001182556152,0.675000011920929,259.101
2020-08-20,22.719999313354492,44.900001525878906,3385.510009765625,2.3519999980926514,0.6439999938011169,259.101
2020-08-21,22.540000915527344,44.349998474121094,3397.159912109375,2.447999954223633,0.6399999856948853,259.101
2020-08-24,22.3700008392334,45.130001068115234,3431.280029296875,2.513000011444092,0.6460000276565552,259.101
2020-08-25,22.030000686645508,45.86000061035156,3443.6201171875,2.489000082015991,0.6819999814033508,259.101
2020-08-26,23.270000457763672,45.63999938964844,3478.72998046875,2.4609999656677246,0.6869999766349792,259.101
2020-08-27,24.469999313354492,45.09000015258789,3484.550048828125,2.5789999961853027,0.7459999918937683,259.101
2020-08-28,22.959999084472656,45.04999923706055,3508.010009765625,2.6570000648498535,0.7289999723434448,259.101
2020-08-31,26.40999984741211,45.279998779296875,3500.31005859375,2.630000114440918,0.6930000185966492,259.101
