Date,Close,High,Low,Open,Volume
16/03/18,8.642949104,8.688295286,8.615741741,8.661087923,76000
19/03/18,8.688293457,8.706432272,8.624809334,8.661086099,60700
20/03/18,8.760847092,8.760847092,8.697362968,8.715500919,47100
21/03/18,8.788056374,8.833402557,8.715502827,8.715502827,47600
22/03/18,8.633877754,8.769915392,8.615738941,8.706431276,77200
23/03/18,8.515979767,8.670156248,8.515979767,8.624810071,44400
26/03/18,8.815263748,8.815263748,8.66108726,8.69736403,51300
27/03/18,8.679225922,8.842471832,8.652018558,8.842471832,42700
28/03/18,8.597599983,8.697361723,8.570392629,8.67922291,101800
29/03/18,8.633877754,8.670154515,8.534116013,8.597600128,55300
02/04/18,8.506910324,8.642947988,8.470633556,8.624810036,77500
03/04/18,8.706433296,8.71550184,8.61574094,8.642948301,1245000
04/04/18,8.788056374,8.788056374,8.597603097,8.615741916,54100
05/04/18,8.851539612,8.86060902,8.79712403,8.79712403,327400
06/04/18,8.724570274,8.869677336,8.715500867,8.806193213,110200
09/04/18,8.842471123,8.887817301,8.778986991,8.842471123,97900
10/04/18,8.896883965,8.942229264,8.869675747,8.869675747,68900
11/04/18,8.869678497,8.896886724,8.824332319,8.869678497,54700
12/04/18,8.915024757,8.924094166,8.887817396,8.896886805,95600
13/04/18,8.833399773,8.896884755,8.797123011,8.887815348,254000
16/04/18,8.778985977,8.842470101,8.751777754,8.842470101,165900
17/04/18,8.842471123,8.842471123,8.751778765,8.778986991,50800
18/04/18,8.924092293,8.9331617,8.84246936,8.84246936,79200
19/04/18,8.915024757,8.960370937,8.869678578,8.924094166,76300
20/04/18,8.87874794,8.933163528,8.84247117,8.933163528,65300
23/04/18,8.806193352,8.887816291,8.769916586,8.878746884,100900
24/04/18,8.742711067,8.851541388,8.706434294,8.824333159,99400
25/04/18,8.715501785,8.724571194,8.670156473,8.724571194,45700
26/04/18,8.824332237,8.833401646,8.751778698,8.797124876,45500
27/04/18,8.978507042,8.996645856,8.951299686,8.9694385,77000
30/04/18,8.933162689,9.04199299,8.905954465,9.023854174,247700
01/05/18,8.942231178,8.942231178,8.824331471,8.942231178,97900
02/05/18,8.896883965,8.978506023,8.869675747,8.978506023,87700
03/05/18,8.87874794,8.91502471,8.797124991,8.91502471,42200
04/05/18,8.896883965,8.933160723,8.833398988,8.869675747,63500
07/05/18,8.942231178,8.978507945,8.933162635,8.933162635,85200
08/05/18,8.833399773,8.933161517,8.815261824,8.933161517,44400
09/05/18,8.915024757,8.915024757,8.824332399,8.896886805,97700
10/05/18,9.078270912,9.114547684,8.887817646,8.942232371,104700
11/05/18,9.00571537,9.11454566,9.00571537,9.087338304,134600
14/05/18,9.05106163,9.105477213,9.032923679,9.060131038,122700
15/05/18,9.023854256,9.060131023,8.978508081,9.041993072,112000
16/05/18,9.05106163,9.069200446,9.023854271,9.032923679,218500
17/05/18,9.023854256,9.069200431,8.996646897,9.060131023,66100
18/05/18,8.951299667,8.98757643,8.94223026,8.98757643,73800
21/05/18,9.060130119,9.114545697,9.032922763,9.060130119,88400
22/05/18,9.087340355,9.14175508,9.069201537,9.14175508,125800
23/05/18,9.05106163,9.096407805,9.00571632,9.069200446,86900
24/05/18,8.942231178,9.069200294,8.91502382,9.005716168,73400
25/05/18,8.833399773,8.996645634,8.769915655,8.996645634,115400
29/05/18,8.697361946,8.797122823,8.661085185,8.769915469,129900
30/05/18,8.842471123,8.842471123,8.715501995,8.724571404,101400
31/05/18,8.806193352,8.860608933,8.769916586,8.851539525,231400
01/06/18,8.760847092,8.860608846,8.760847092,8.851539438,101100
04/06/18,8.561325073,8.688294194,8.55225653,8.688294194,161800
05/06/18,8.434354782,8.54318506,8.425285376,8.54318506,76300
06/06/18,8.425287247,8.452494606,8.389010479,8.443426063,124000
07/06/18,8.343663216,8.407148199,8.289248504,8.389009385,126300
08/06/18,8.407148361,8.407148361,8.262040443,8.280179257,129900
11/06/18,8.352733612,8.389010379,8.334594796,8.343664204,140800
12/06/18,8.352733612,8.398079787,8.343664204,8.343664204,77800
13/06/18,8.352733612,8.379940971,8.325526253,8.379940971,41200
14/06/18,8.334592819,8.370869578,8.325524278,8.352731631,55200
15/06/18,8.307386398,8.334593754,8.252971687,8.325525212,85800
18/06/18,8.262042046,8.298318816,8.207627322,8.243904093,176500
19/06/18,8.219747543,8.228942103,8.146192822,8.192164742,96500
20/06/18,8.219747543,8.228942103,8.182970183,8.228942103,124500
21/06/18,8.164581299,8.228941456,8.15538674,8.228941456,51800
22/06/18,8.228943825,8.256526632,8.228943825,8.238138386,73100
25/06/18,8.182969093,8.219746449,8.109414382,8.210552768,62100
26/06/18,8.109416008,8.127805128,8.054250402,8.127805128,149800
27/06/18,7.962305546,8.109414979,7.953110987,8.100221297,92100
28/06/18,7.962305546,7.971500105,7.888750829,7.916333629,46900
29/06/18,8.026667595,8.045056717,8.017473911,8.035862156,39100
02/07/18,8.026667595,8.026667595,7.925530055,7.971501983,125800
03/07/18,8.063443184,8.091025981,8.045054068,8.072636865,62200
05/07/18,8.081832886,8.091027445,7.999083603,8.072638326,39700
06/07/18,8.164581299,8.182969539,8.063443784,8.063443784,39800
09/07/18,8.27491188,8.284106437,8.219745415,8.27491188,62800
10/07/18,8.247330666,8.274913465,8.210553307,8.247330666,55900
11/07/18,8.146193504,8.228942792,8.136999821,8.201359988,42300
12/07/18,8.247330666,8.247330666,8.201358749,8.201358749,50300
13/07/18,8.201359749,8.219747992,8.127805024,8.201359749,31500
16/07/18,8.164581299,8.173775857,8.146192182,8.164581299,61900
17/07/18,8.164581299,8.182969539,8.118609383,8.118609383,46100
18/07/18,8.182969093,8.192163651,8.127803498,8.164580854,43100
19/07/18,8.182969093,8.20135821,8.136998056,8.146191738,92500
20/07/18,8.228943825,8.265721193,8.182971895,8.210555579,35300
23/07/18,8.219747543,8.274914023,8.219747543,8.256524904,59900
24/07/18,8.320886612,8.357663975,8.238137325,8.274914688,52900
25/07/18,8.458799362,8.458799362,8.320884503,8.339272742,34500
26/07/18,8.348468781,8.422023502,8.348468781,8.394440701,49000
27/07/18,8.366855621,8.412826652,8.348466508,8.394438415,44100
30/07/18,8.385246277,8.385246277,8.330080673,8.366858035,67500
31/07/18,8.376051903,8.422023825,8.35766366,8.376051903,36100
01/08/18,8.330080986,8.366858349,8.311691866,8.330080986,87600
02/08/18,8.29330349,8.320886292,8.210554206,8.28410893,49300
03/08/18,8.247330666,8.293302582,8.228941548,8.293302582,67400
06/08/18,8.219747543,8.228942103,8.1737765,8.182970183,55900
07/08/18,8.210552216,8.274912364,8.201357658,8.265717807,51900
08/08/18,8.210552216,8.219745896,8.182968543,8.219745896,37600
09/08/18,8.192165375,8.228942738,8.173777131,8.182970815,55500
10/08/18,8.035860062,8.100221095,8.035860062,8.100221095,60200
13/08/18,7.953111649,8.06344461,7.953111649,8.035860931,82200
14/08/18,7.824391365,7.962306252,7.806002246,7.962306252,155400
15/08/18,7.704865456,7.750837381,7.631310725,7.750837381,110300
16/08/18,7.796807289,7.806001848,7.760029929,7.778419048,58200
17/08/18,7.84278059,7.861169712,7.760031297,7.778420418,216600
20/08/18,7.953111649,7.962306208,7.888751485,7.897946045,68800
21/08/18,8.035860062,8.100221095,8.008277263,8.008277263,39300
22/08/18,8.017471313,8.054248669,8.008276755,8.054248669,59100
23/08/18,7.916334629,7.999083915,7.907140946,7.943918309,73000
24/08/18,7.989889622,8.026666986,7.953112257,7.989889622,46400
27/08/18,8.063443184,8.091025981,7.989887597,7.989887597,86400
28/08/18,8.026667595,8.081834084,8.017473911,8.054251278,69000
29/08/18,8.072638512,8.100222191,8.026666589,8.026666589,52400
30/08/18,7.953111649,7.99908357,7.953111649,7.99908357,43600
31/08/18,8.017471313,8.017471313,7.953110284,7.953110284,70800
04/09/18,7.897946358,7.943918281,7.870363555,7.943918281,65700
05/09/18,7.851973057,7.943916886,7.8151957,7.943916886,60500
06/09/18,7.851973057,7.897944972,7.833584817,7.861167615,63700
07/09/18,7.806001186,7.851973101,7.796806628,7.824390303,35900
10/09/18,7.806001186,7.842778543,7.787612946,7.842778543,93200
11/09/18,7.833585739,7.861168541,7.7692247,7.806002061,212400
12/09/18,7.851973057,7.879555855,7.796806584,7.796806584,31100
13/09/18,7.806001186,7.888750458,7.796806628,7.86116766,47100
14/09/18,7.787614346,7.851974512,7.769225225,7.806002589,150800
17/09/18,7.806001186,7.815195745,7.778418388,7.787612946,44700
18/09/18,7.897946358,7.925529161,7.824391632,7.824391632,37300
19/09/18,7.925529957,7.953112763,7.916335396,7.953112763,37000
20/09/18,8.008276939,8.017471498,7.916333111,7.916333111,74500
21/09/18,8.035860062,8.100221095,8.035860062,8.04505462,63700
24/09/18,7.962305546,8.05424938,7.962305546,8.045054821,52500
25/09/18,7.925529957,7.980696445,7.925529957,7.980696445,27300
26/09/18,7.925529957,7.980696445,7.907141712,7.934724518,128300
27/09/18,7.916334629,7.925529189,7.870363583,7.897946386,67200
28/09/18,7.907139778,7.953110818,7.861167862,7.953110818,66300
01/10/18,7.888750076,7.925527431,7.879555518,7.907139192,51900
02/10/18,7.953111649,7.953111649,7.861168683,7.861168683,27300
03/10/18,7.916334629,7.999083915,7.907140946,7.989889355,58300
04/10/18,7.806001186,7.870362218,7.796806628,7.870362218,26700
05/10/18,7.750835419,7.861167486,7.723251744,7.787612775,111300
08/10/18,7.815196991,7.815196991,7.750836826,7.769225069,54700
09/10/18,7.824391365,7.897946088,7.787614003,7.815196805,83100
10/10/18,7.585336685,7.778418018,7.585336685,7.778418018,872000
11/10/18,7.493392944,7.585336771,7.465810147,7.585336771,71100
12/10/18,7.631309986,7.649698228,7.548560703,7.548560703,129900
15/10/18,7.603727341,7.658892946,7.585338221,7.622115583,243200
16/10/18,7.760029316,7.778418433,7.677280921,7.677280921,322500
17/10/18,7.741642475,7.778419839,7.686475991,7.778419839,272600
18/10/18,7.658892632,7.732447353,7.622115271,7.723252794,39400
19/10/18,7.6864748,7.732446717,7.631309202,7.631309202,43600
22/10/18,7.695669174,7.824390362,7.649697259,7.806001245,93600
23/10/18,7.548560143,7.62211486,7.410645266,7.59453206,77800
24/10/18,7.373867035,7.557753808,7.346283361,7.557753808,161500
25/10/18,7.484200001,7.511782801,7.419838965,7.465810883,155500
26/10/18,7.429033279,7.484199754,7.337089885,7.410645039,49600
29/10/18,7.272729397,7.447422506,7.235952039,7.447422506,165800
30/10/18,7.373867035,7.373867035,7.254339975,7.254339975,180100
31/10/18,7.456616879,7.484200557,7.429034076,7.438228636,86400
01/11/18,7.668086529,7.686474769,7.548559897,7.548559897,326700
02/11/18,7.668086529,7.750835803,7.594531813,7.741641244,64300
05/11/18,7.778419018,7.796807259,7.732447099,7.732447099,65300
06/11/18,7.861167431,7.870361989,7.824390075,7.824390075,66100
07/11/18,8.081832886,8.081832886,7.971500801,7.999083603,67300
08/11/18,8.026667595,8.137000573,7.999084789,8.081834084,50700
09/11/18,7.953111649,7.99908357,7.907140604,7.99908357,85100
12/11/18,7.925529957,8.008279251,7.916335396,7.971501884,58400
13/11/18,7.925529957,7.980696445,7.907141712,7.934724518,35700
14/11/18,7.907139778,7.999082734,7.879556102,7.962305376,23700
15/11/18,7.962305546,7.999082904,7.842778912,7.87955627,58300
16/11/18,8.017471313,8.035859553,7.925527487,7.943916603,75100
19/11/18,7.9347229,8.017472178,7.916333782,8.017472178,125000
20/11/18,7.806001186,7.870362218,7.778418388,7.86116766,38700
21/11/18,7.953111649,7.971500768,7.870363243,7.870363243,33000
23/11/18,7.943918228,7.953111911,7.879557186,7.907140865,15500
26/11/18,7.999083996,8.045055919,7.971501192,7.971501192,76100
27/11/18,8.137000084,8.137000084,7.999084308,7.999084308,60300
28/11/18,8.302495956,8.302495956,8.164581088,8.182969328,63400
29/11/18,8.27491188,8.293300994,8.210551735,8.293300994,33000
30/11/18,8.265719414,8.274913973,8.201359252,8.219747494,242400
03/12/18,8.357663155,8.366857714,8.284108435,8.348468595,122400
04/12/18,8.247330666,8.376050981,8.210553307,8.376050981,171500
06/12/18,8.210552216,8.210552216,8.008276334,8.091025598,351600
07/12/18,8.017471313,8.219746328,8.017471313,8.192163531,48100
10/12/18,8.026667595,8.035862156,7.90714181,7.971501983,87600
11/12/18,8.026667595,8.118611451,7.980696544,8.118611451,42000
12/12/18,8.146193504,8.219748232,8.045055973,8.219748232,68000
13/12/18,8.045055389,8.192164833,8.045055389,8.192164833,54700
14/12/18,8.054249763,8.100221683,8.017472403,8.091027124,51500
17/12/18,7.861167431,8.054248767,7.842778315,8.054248767,64400
18/12/18,7.819278717,7.958909233,7.800661848,7.949600354,236300
19/12/18,7.726193428,7.912366582,7.688958797,7.8472062,91200
20/12/18,7.64241457,7.809970836,7.595871064,7.735501582,108500
21/12/18,7.474858284,7.679649177,7.474858284,7.633105671,95100
24/12/18,7.456241608,7.586562362,7.446932729,7.586562362,72600
26/12/18,7.679648876,7.679648876,7.40038874,7.428314931,353800
27/12/18,7.64241457,7.670340318,7.484167182,7.595871064,91800
28/12/18,7.661030769,7.754117773,7.633105023,7.698266281,83100
31/12/18,7.688958645,7.772736784,7.642415135,7.772736784,293700
02/01/19,7.744811535,7.800663934,7.642416506,7.688960024,63500
03/01/19,7.679648876,7.744809249,7.661031119,7.72619238,60800
04/01/19,7.91236639,7.91236639,7.744810112,7.77273675,35000
07/01/19,7.977524757,7.996142511,7.912364394,7.921673271,103400
08/01/19,8.070613861,8.070613861,7.958909971,8.051996102,61100
09/01/19,8.135773659,8.145082538,8.079922161,8.117156789,42000
10/01/19,8.228859901,8.238168779,8.145081775,8.163699531,48800
11/01/19,8.275403976,8.284711967,8.191625845,8.23816935,116400
14/01/19,8.238170624,8.247478616,8.182318231,8.247478616,32400
15/01/19,8.191626549,8.238170058,8.17300879,8.228861179,54300
16/01/19,8.21955204,8.266095548,8.210243161,8.238169798,27900
17/01/19,8.340563774,8.349872652,8.200934156,8.200934156,31900
18/01/19,8.331256866,8.377800379,8.331256866,8.377800379,38200
22/01/19,8.228859901,8.359180642,8.228859901,8.349872651,88700
23/01/19,8.331256866,8.340565747,8.275405361,8.321947986,92400
24/01/19,8.517429352,8.517429352,8.368490832,8.377799712,91600
25/01/19,8.573281288,8.610515916,8.53604666,8.573281288,100300
28/01/19,8.526737213,8.563971839,8.498811466,8.563971839,89400
29/01/19,8.619823456,8.629132333,8.573279956,8.573279956,148200
30/01/19,8.675675392,8.731527772,8.610515022,8.638440768,53900
31/01/19,8.83392334,8.83392334,8.712910582,8.750145208,548600
01/02/19,8.843234062,8.899086457,8.796690547,8.899086457,134200
04/02/19,8.83392334,8.843232218,8.768762965,8.83392334,85000
05/02/19,8.899086952,8.899086952,8.843234554,8.852543435,184600
06/02/19,8.843234062,8.917703331,8.843234062,8.843234062,60700
07/02/19,8.750145912,8.83392405,8.703603291,8.83392405,103000
08/02/19,8.731528282,8.750145151,8.684984777,8.684984777,74000
11/02/19,8.805995941,8.805995941,8.750143568,8.778070198,69800
12/02/19,8.880467415,8.899085173,8.861850544,8.899085173,86300
13/02/19,8.889774323,8.908391189,8.861848579,8.908391189,43000
14/02/19,8.973554611,8.992171482,8.889776473,8.899085352,85100
15/02/19,8.936321259,8.992172767,8.927012378,8.992172767,73900
19/02/19,9.00148201,9.010790891,8.899086982,8.899086982,58200
20/02/19,8.954936028,9.010788411,8.936319158,8.973553784,120900
21/02/19,9.010788918,9.010788918,8.96424541,9.001480039,158700
22/02/19,9.094566345,9.113183214,9.020096207,9.057330832,100000
25/02/19,9.131799698,9.234194681,9.113181944,9.234194681,121700
26/02/19,9.150419235,9.159728115,9.094567733,9.113184604,197100
27/02/19,9.08525753,9.08525753,8.982861644,9.08525753,411600
28/02/19,9.029406548,9.075950059,9.001480796,9.066641179,530800
01/03/19,9.020097733,9.075950124,8.982863101,9.075950124,332100
04/03/19,9.038714409,9.113183663,9.020096651,9.075949036,115900
05/03/19,9.103874207,9.122491963,9.066639582,9.094566216,148700
06/03/19,8.982860565,9.066638685,8.954934821,9.048021818,87500
07/03/19,8.85254097,8.964244848,8.843232091,8.9363191,382600
08/03/19,8.843234062,8.843234062,8.750147033,8.787381667,59700
11/03/19,9.048023224,9.048023224,8.899084716,8.899084716,232700
12/03/19,9.122493744,9.141110616,9.057332472,9.057332472,132200
13/03/19,9.196962357,9.206271236,9.122493098,9.122493098,121600
14/03/19,9.150419235,9.159728115,9.113184604,9.150419235,80000
15/03/19,9.150419235,9.178344987,9.113184604,9.178344987,72900
